Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,305.93,NA,201.53,53.10,203.70,NA,17.60,3.98,24.78,1.99,6.00,2.99,NA,2.99,4.01,NA,80.48,0.97,175.34,NA,0.00,91.05,791.27,-0.21
2020-01-02 00:00:00,323.41,NA,201.22,73.75,289.42,NA,19.12,4.10,17.27,1.99,5.98,3.02,NA,3.00,4.01,NA,81.34,0.74,219.78,NA,0.00,84.18,790.03,-0.26
2020-01-03 00:00:00,201.75,NA,154.06,59.95,166.42,NA,4.12,3.19,7.79,2.00,6.00,2.99,NA,3.00,4.00,NA,79.57,0.80,173.22,NA,0.00,81.47,786.20,-0.23
2020-01-04 00:00:00,149.08,NA,100.75,57.07,116.37,NA,5.61,1.96,33.98,2.00,6.00,3.00,NA,2.99,4.01,NA,81.88,0.77,231.18,NA,0.00,87.57,784.99,-0.25
2020-01-05 00:00:00,127.87,NA,53.57,56.67,70.38,NA,5.03,1.35,44.31,2.00,5.98,2.99,NA,3.01,4.00,NA,75.01,0.67,220.68,NA,0.00,89.05,785.67,-0.24
2020-01-06 00:00:00,132.33,NA,71.51,77.01,96.01,NA,7.63,1.33,12.61,2.00,6.00,2.99,NA,3.00,3.99,NA,73.50,0.84,141.89,NA,0.00,71.46,786.35,-0.21
2020-01-07 00:00:00,77.80,NA,12.62,60.81,40.30,NA,6.91,0.80,11.89,2.01,6.00,3.00,NA,3.00,4.02,NA,80.86,1.20,112.62,NA,0.00,72.82,782.52,-0.13
2020-01-08 00:00:00,82.20,NA,31.52,47.27,48.36,NA,8.94,0.97,1.64,2.00,5.98,3.01,NA,3.01,4.02,NA,89.80,0.73,186.98,NA,0.00,40.82,780.61,-0.21
2020-01-09 00:00:00,55.42,NA,3.29,32.38,17.68,NA,7.60,0.71,15.94,2.00,5.99,3.01,NA,3.00,4.00,NA,89.47,0.81,280.23,NA,0.00,66.61,789.08,-0.20
2020-01-10 00:00:00,82.62,NA,6.45,46.47,27.84,NA,6.93,1.07,35.63,1.98,6.03,2.98,NA,2.99,4.01,NA,86.27,0.78,250.32,NA,0.00,78.42,790.07,-0.22
2020-01-11 00:00:00,102.57,NA,16.01,53.18,38.52,NA,6.45,1.17,61.51,1.99,5.98,3.01,NA,3.00,4.01,NA,76.38,0.65,227.76,NA,0.00,87.29,788.84,-0.24
2020-01-12 00:00:00,141.35,NA,133.00,54.14,144.99,NA,7.35,2.16,67.24,1.99,6.00,2.98,NA,3.01,4.00,NA,73.79,0.70,215.23,NA,0.00,89.73,783.74,-0.25
2020-01-13 00:00:00,143.30,NA,50.65,67.15,73.96,NA,5.38,1.50,28.19,2.01,6.03,3.01,NA,3.01,4.00,NA,78.64,0.67,198.49,NA,0.00,86.36,775.64,-0.20
2020-01-14 00:00:00,67.21,NA,6.93,42.91,26.10,NA,7.44,0.95,17.93,2.00,5.99,2.98,NA,3.01,4.03,NA,88.32,0.70,260.57,NA,0.00,98.46,782.22,-0.21
2020-01-15 00:00:00,80.10,NA,11.77,50.61,34.21,NA,8.12,0.95,34.90,2.00,6.01,3.03,NA,3.00,4.01,NA,85.41,0.64,257.18,NA,0.00,99.22,784.03,-0.23
