Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-06-12,13.474635416666667,27.120729166666667,0.724,5.3515,6.1225000000000005,5.070166666666667,13.38351851851852,0.20402777777777778,8.62138888888889,,,,,,,33.79958333333334,46.646064814814814,1.5187499999999998,230.0986111111111,,0.0,0.0,993.1716203703703,
2023-06-13,13.8465625,27.927812499999998,1.2994444444444444,4.550944444444444,5.851500000000001,6.402055555555555,13.144375,0.21083333333333334,8.36796875,,,,,,,33.32438888888889,50.72377777777778,1.9356111111111112,229.4396111111111,,0.0,0.0,994.6390555555555,
2023-06-14,22.069782608695654,45.75826086956522,1.8533823529411764,4.644117647058824,6.493872549019607,5.273774509803921,13.556050724637682,0.21141304347826087,8.701521739130435,,,,,,,32.622971014492755,52.71880434782609,1.5869565217391304,225.25434782608698,,0.0,0.0,995.2920652173913,
2023-06-15,25.686111111111114,53.6645,,,,,13.62961111111111,0.43994444444444447,8.830166666666665,,,,,,,31.412,54.758277777777785,1.428611111111111,229.9163333333333,,0.0,0.0,995.8879444444444,
2023-06-16,26.20119565217391,54.78130434782609,,,,,13.604027777777778,1.0421180555555556,7.916111111111111,,,,,,,33.658368055555556,47.056215277777774,1.4671180555555556,221.9857291666667,,0.0,0.0,994.3234722222222,
2023-06-17,18.07361111111111,37.12222222222223,,,,,13.751574074074075,0.28953703703703704,8.413888888888888,,,,,,,30.266481481481478,55.07935185185185,1.999814814814815,263.7113888888889,,0.0,0.0,994.2999074074074,
2023-06-18,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-06-19,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-06-20,9.886333333333333,19.3325,,,,,14.841333333333333,0.20222222222222222,8.103888888888887,,,,,,,28.66627777777778,75.26211111111111,1.8861666666666668,232.37633333333332,,0.0,0.0,994.1095,
2023-06-21,12.121666666666666,24.1775,0.4908333333333334,3.0725000000000002,3.565,4.153333333333333,14.794212962962964,0.21361111111111108,8.546157407407408,,,,,,,27.434212962962963,81.5887962962963,1.2654166666666666,223.6948148148148,,0.0,0.0,994.8061574074075,
2023-06-22,18.945833333333333,38.99583333333333,0.7,3.16,3.85,4.88,14.94611111111111,0.24666666666666665,9.345092592592593,,,,,,,32.33138888888889,55.585277777777776,1.5141666666666669,212.3025,,0.0,0.0,995.308888888889,
2023-06-23,19.527083333333334,40.27777777777778,1.1533333333333333,3.4875000000000003,4.648611111111111,5.361666666666667,14.693750000000001,0.21004629629629626,8.896805555555554,,,,,,,30.89050925925926,65.57986111111111,1.2961111111111112,202.94666666666666,,0.0,0.0,995.1763425925926,
2023-06-24,17.618020833333333,36.1234375,,,,,14.787708333333333,0.2070833333333333,7.79763888888889,,,,,,,30.421944444444446,63.58611111111111,1.0511805555555556,212.84184027777778,,0.0,0.0,994.6993055555555,
2023-06-25,22.407812500000002,46.54291666666666,,,,,14.725694444444445,0.21055555555555552,8.9659375,,,,,,,30.7721875,60.89222222222222,1.2427430555555554,199.05354166666666,,0.0,0.0,994.7337847222221,
2023-06-26,19.060108695652172,39.26097826086957,1.03375,2.35,3.37875,5.02125,15.004513888888889,0.21802083333333333,9.507534722222223,,,,,,,30.278715277777778,65.34600694444444,1.101701388888889,215.06628472222224,,0.0,0.0,995.2148263888889,
2023-06-27,17.06054347826087,34.9120652173913,0.7875,3.05125,3.82875,4.41,14.954479166666667,0.23239583333333333,8.791590909090909,,,,,,,30.467187499999998,59.72805555555556,1.2826388888888889,204.8424652777778,,0.0,0.0,995.5652430555556,
