Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,287.66,425.23,NA,NA,0.00,NA,4.54,2.18,20.44,NA,NA,NA,NA,NA,12.41,11.90,84.98,0.55,NA,0.00,0.00,35.63,NA,NA
2022-01-02 00:00:00,297.88,379.54,NA,NA,0.00,NA,4.18,2.23,18.97,NA,NA,NA,NA,NA,13.35,12.85,81.68,0.56,NA,0.00,0.00,31.83,NA,NA
2022-01-03 00:00:00,199.22,305.67,12.91,22.90,1.42,32.32,4.00,1.54,23.41,NA,NA,NA,NA,NA,9.40,13.64,80.88,0.55,NA,0.00,0.00,31.55,NA,NA
2022-01-04 00:00:00,213.52,341.52,12.96,23.16,3.00,32.77,4.52,2.15,17.06,NA,NA,NA,NA,NA,22.36,15.61,71.00,0.56,NA,0.00,0.00,32.23,NA,NA
2022-01-05 00:00:00,162.83,215.48,12.93,22.85,3.03,32.73,4.05,1.62,7.89,NA,NA,NA,NA,NA,12.60,13.74,98.05,0.77,NA,0.12,11.50,16.25,NA,NA
2022-01-06 00:00:00,89.11,107.26,12.99,22.96,3.04,33.33,3.32,0.71,22.53,NA,NA,NA,NA,NA,1.73,15.24,96.06,1.05,NA,0.00,0.00,37.91,NA,NA
2022-01-07 00:00:00,79.23,139.97,13.06,22.98,2.99,33.27,2.08,0.67,19.68,NA,NA,NA,NA,NA,0.99,15.64,99.12,1.22,NA,0.00,0.00,31.15,NA,NA
2022-01-08 00:00:00,30.58,48.71,12.98,22.99,2.99,32.89,1.35,0.77,4.78,NA,NA,NA,NA,NA,1.54,15.70,99.13,0.98,NA,1.33,125.00,16.86,NA,NA
2022-01-09 00:00:00,59.42,82.84,12.97,22.94,3.03,32.46,1.08,0.57,6.05,NA,NA,NA,NA,NA,1.47,13.34,99.13,0.77,NA,0.05,5.00,15.41,NA,NA
2022-01-10 00:00:00,102.28,156.15,13.06,23.09,3.02,32.67,1.09,0.76,16.92,NA,NA,NA,NA,NA,2.04,12.07,98.08,0.71,NA,0.00,0.00,39.21,NA,NA
2022-01-11 00:00:00,111.91,180.09,12.89,22.97,3.00,32.93,1.11,0.93,19.93,NA,NA,NA,NA,NA,3.95,10.94,98.14,0.90,NA,0.01,0.50,34.80,NA,NA
2022-01-12 00:00:00,139.38,246.44,12.94,23.16,3.01,33.15,1.30,0.94,21.68,NA,NA,NA,NA,NA,2.34,11.12,94.24,0.65,NA,0.00,0.00,34.09,NA,NA
2022-01-13 00:00:00,286.01,516.88,12.95,23.02,3.03,33.22,2.26,2.01,16.96,NA,NA,NA,NA,NA,9.32,11.78,95.98,0.57,NA,0.00,0.00,40.92,NA,NA
2022-01-14 00:00:00,248.83,448.93,12.96,22.66,2.96,32.88,1.98,2.53,7.86,NA,NA,NA,NA,NA,11.62,10.56,99.13,0.63,NA,0.00,0.00,28.65,NA,NA
2022-01-15 00:00:00,76.06,199.60,13.05,22.98,3.02,32.98,1.20,0.88,15.42,NA,NA,NA,NA,NA,2.83,9.82,99.05,0.84,NA,0.00,0.00,30.63,NA,NA
2022-01-16 00:00:00,77.84,263.01,13.01,23.06,3.01,32.90,1.02,0.73,20.40,NA,NA,NA,NA,NA,1.37,10.20,94.81,0.73,NA,0.00,0.00,33.62,NA,NA
2022-01-17 00:00:00,123.61,250.28,13.07,23.01,2.99,32.66,1.99,1.03,18.04,NA,NA,NA,NA,NA,1.37,10.21,97.30,0.79,NA,0.00,0.00,36.62,NA,NA
2022-01-18 00:00:00,184.63,263.75,13.02,23.02,3.00,33.05,2.59,1.06,14.63,NA,NA,NA,NA,NA,1.54,9.86,98.59,0.83,NA,0.00,0.00,36.71,NA,NA
2022-01-19 00:00:00,194.70,314.97,12.99,23.04,2.99,33.33,4.89,1.31,30.08,NA,NA,NA,NA,NA,14.75,11.82,96.22,0.78,NA,0.00,0.00,37.48,NA,NA
2022-01-20 00:00:00,190.30,280.22,13.07,23.03,2.98,32.94,4.57,1.53,23.92,NA,NA,NA,NA,NA,25.23,11.98,97.52,0.82,NA,0.00,0.00,36.66,NA,NA
2022-01-21 00:00:00,177.01,267.50,15.78,23.65,5.49,38.11,3.84,1.39,24.63,NA,NA,NA,NA,NA,8.68,12.48,96.54,0.68,NA,0.00,0.00,33.05,NA,NA
2022-01-22 00:00:00,152.34,180.99,19.05,23.82,9.02,43.87,4.10,0.96,38.37,NA,NA,NA,NA,NA,4.81,13.06,99.13,1.35,NA,0.45,42.50,28.09,NA,NA
2022-01-23 00:00:00,105.45,137.40,18.87,23.85,9.01,44.81,4.30,0.79,23.35,NA,NA,NA,NA,NA,4.93,12.57,98.56,0.74,NA,0.11,10.50,32.28,NA,NA
2022-01-24 00:00:00,102.75,167.24,19.03,24.31,8.92,43.87,2.89,0.98,18.33,NA,NA,NA,NA,NA,5.50,11.95,94.90,0.60,NA,0.00,0.00,35.05,NA,NA
2022-01-25 00:00:00,162.94,265.43,18.81,24.14,9.01,44.15,1.47,1.26,10.18,NA,NA,NA,NA,NA,5.28,10.08,99.09,0.73,NA,0.00,0.00,25.84,NA,NA
2022-01-26 00:00:00,136.72,213.76,18.92,23.82,9.04,43.87,1.11,0.85,16.95,NA,NA,NA,NA,NA,6.41,11.24,96.79,0.67,NA,0.00,0.00,43.92,NA,NA
2022-01-27 00:00:00,108.22,169.37,19.13,24.05,8.98,43.78,1.22,0.77,30.76,NA,NA,NA,NA,NA,1.43,12.41,85.06,0.79,NA,0.00,0.00,42.62,NA,NA
2022-01-28 00:00:00,105.36,190.29,18.90,23.98,8.99,44.05,1.65,0.71,41.48,NA,NA,NA,NA,NA,1.33,12.75,73.54,0.83,NA,0.00,0.00,44.02,NA,NA
2022-01-29 00:00:00,152.03,298.83,18.99,23.93,9.06,43.85,3.96,1.31,25.19,NA,NA,NA,NA,NA,3.84,13.69,75.34,0.64,NA,0.00,0.00,42.14,NA,NA
2022-01-30 00:00:00,154.16,234.33,18.90,23.89,9.06,43.74,4.10,1.14,35.75,NA,NA,NA,NA,NA,2.58,14.99,79.43,0.80,NA,0.00,0.00,46.75,NA,NA
2022-01-31 00:00:00,223.21,326.32,18.95,23.92,8.69,43.60,4.38,1.10,16.24,NA,NA,NA,NA,NA,4.25,14.22,87.01,0.71,NA,0.00,0.00,43.51,NA,NA
2022-02-01 00:00:00,186.12,272.13,18.93,24.01,3.99,43.75,3.95,1.19,17.05,NA,NA,NA,NA,NA,12.34,13.00,95.78,0.86,NA,0.00,0.00,36.10,NA,NA
2022-02-02 00:00:00,186.08,278.94,NA,NA,0.00,NA,2.37,1.22,36.76,NA,NA,NA,NA,NA,6.31,14.89,84.36,0.90,NA,0.00,0.00,38.34,NA,NA
2022-02-03 00:00:00,219.18,300.62,NA,NA,0.00,NA,1.52,2.00,19.36,NA,NA,NA,NA,NA,3.47,12.41,99.11,1.25,NA,0.02,1.50,27.62,NA,NA
2022-02-04 00:00:00,92.84,142.02,NA,NA,0.00,NA,1.71,1.63,18.05,NA,NA,NA,NA,NA,3.46,12.77,93.77,0.85,NA,0.00,0.00,36.20,NA,NA
2022-02-05 00:00:00,156.05,301.50,NA,NA,0.00,NA,3.71,2.39,16.90,NA,NA,NA,NA,NA,11.84,11.69,89.93,0.62,NA,0.00,0.00,28.84,NA,NA
2022-02-06 00:00:00,179.21,316.93,NA,NA,0.00,NA,3.98,2.60,23.54,NA,NA,NA,NA,NA,12.59,13.10,89.97,0.63,NA,0.00,0.00,44.69,NA,NA
2022-02-07 00:00:00,155.00,267.62,18.81,24.21,5.04,43.84,3.42,1.91,32.22,NA,NA,NA,NA,NA,5.78,16.68,85.21,0.83,NA,0.00,0.00,46.38,NA,NA
2022-02-08 00:00:00,144.59,273.04,17.66,25.18,8.92,49.32,5.02,2.05,25.04,NA,NA,NA,NA,NA,8.48,18.35,82.14,0.69,NA,0.00,0.00,44.50,NA,NA
2022-02-09 00:00:00,109.79,184.14,14.50,21.21,11.23,67.08,3.83,1.74,17.67,NA,NA,NA,NA,NA,6.58,16.54,86.46,0.83,NA,0.13,12.00,44.99,NA,NA
2022-02-10 00:00:00,86.18,173.45,16.90,27.18,6.99,56.77,3.18,1.67,20.30,NA,NA,NA,NA,NA,7.40,15.55,75.13,0.83,NA,0.00,0.00,47.59,NA,NA
2022-02-11 00:00:00,87.33,191.20,17.02,26.76,7.02,57.00,3.48,1.59,35.08,NA,NA,NA,NA,NA,4.90,15.90,61.50,0.89,NA,0.00,0.00,50.26,NA,NA
2022-02-12 00:00:00,94.82,223.46,17.07,27.21,7.02,57.22,3.44,1.83,34.10,NA,NA,NA,NA,NA,6.56,16.17,60.80,0.76,NA,0.00,0.00,51.68,NA,NA
2022-02-13 00:00:00,146.46,341.83,17.05,26.87,6.99,57.10,3.58,2.32,24.25,NA,NA,NA,NA,NA,12.34,16.74,68.35,0.62,NA,0.00,0.00,53.19,NA,NA
2022-02-14 00:00:00,113.65,222.07,18.12,29.79,8.18,59.91,3.11,1.79,33.32,NA,NA,NA,NA,NA,6.86,18.39,61.51,0.86,NA,0.00,0.00,53.58,NA,NA
2022-02-15 00:00:00,122.57,288.72,18.89,31.90,8.93,61.56,2.99,1.44,31.36,NA,NA,NA,NA,NA,9.52,18.66,55.17,0.80,NA,0.00,0.00,53.94,NA,NA
2022-02-16 00:00:00,145.91,358.02,18.90,31.82,9.08,61.69,1.78,1.42,30.63,NA,NA,NA,NA,NA,9.73,18.35,67.81,0.66,NA,0.00,0.00,52.04,NA,NA
2022-02-17 00:00:00,166.47,344.82,20.38,34.02,10.50,60.94,2.41,1.34,27.72,NA,NA,NA,NA,NA,3.59,18.72,65.73,0.63,NA,0.00,0.00,50.77,NA,NA
2022-02-18 00:00:00,128.41,286.22,23.02,38.28,13.03,58.44,2.65,1.52,27.30,NA,NA,NA,NA,NA,4.10,19.37,61.43,0.63,NA,0.00,0.00,50.25,NA,NA
2022-02-19 00:00:00,83.06,172.36,22.97,38.48,13.07,58.26,2.20,0.68,30.22,NA,NA,NA,NA,NA,3.80,18.91,57.67,0.90,NA,0.00,0.00,56.68,NA,NA
2022-02-20 00:00:00,96.30,175.75,23.07,37.99,13.03,57.77,1.93,0.59,38.36,NA,NA,NA,NA,NA,4.68,18.41,60.87,0.91,NA,0.00,0.00,56.89,NA,NA
2022-02-21 00:00:00,93.81,264.33,23.46,38.07,8.95,58.81,2.21,0.74,31.86,NA,NA,NA,NA,NA,6.68,18.91,43.50,0.76,NA,0.00,0.00,55.23,NA,NA
2022-02-22 00:00:00,95.31,288.53,23.02,38.14,8.08,57.99,2.16,0.65,43.81,NA,NA,NA,NA,NA,6.09,20.31,44.00,1.50,NA,0.00,0.00,65.33,NA,NA
2022-02-23 00:00:00,155.93,247.97,23.27,38.49,13.06,58.67,3.61,0.75,34.97,NA,NA,NA,NA,NA,1.83,18.65,84.92,1.12,NA,0.00,0.00,56.98,NA,NA
2022-02-24 00:00:00,166.49,314.81,26.94,42.69,16.69,61.20,4.73,1.31,24.42,NA,NA,NA,NA,NA,2.85,19.92,72.28,0.62,NA,0.00,0.00,51.57,NA,NA
2022-02-25 00:00:00,125.99,250.18,32.19,48.92,22.00,65.23,3.30,1.13,36.43,NA,NA,NA,NA,NA,2.86,20.72,70.46,0.83,NA,0.03,3.00,57.82,NA,NA
2022-02-26 00:00:00,28.83,72.23,32.08,49.33,21.99,65.39,1.92,0.38,45.17,NA,NA,NA,NA,NA,0.86,18.60,60.49,1.09,NA,0.00,0.00,56.05,NA,NA
2022-02-27 00:00:00,40.04,83.19,32.02,49.27,22.03,64.89,1.67,0.45,34.39,NA,NA,NA,NA,NA,1.09,18.52,67.93,1.05,NA,0.14,13.00,67.89,NA,NA
2022-02-28 00:00:00,51.73,116.69,19.52,32.76,12.91,45.50,2.08,0.48,33.84,NA,NA,NA,NA,NA,1.96,17.62,63.06,0.93,NA,0.00,0.00,70.35,NA,NA
2022-03-01 00:00:00,103.18,202.17,9.02,19.10,5.02,29.07,2.48,0.73,19.46,NA,NA,NA,NA,NA,4.54,18.73,68.66,0.70,NA,0.00,0.00,66.29,NA,NA
2022-03-02 00:00:00,132.42,291.81,9.00,19.02,5.00,29.02,2.98,1.32,26.96,NA,NA,NA,NA,NA,2.98,19.67,70.80,0.65,NA,0.00,0.00,62.86,NA,NA
2022-03-03 00:00:00,93.43,189.77,9.97,23.00,6.58,33.02,2.43,0.98,31.60,NA,NA,NA,NA,NA,2.09,21.55,66.18,0.83,NA,0.00,0.00,65.49,NA,NA
2022-03-04 00:00:00,91.28,148.55,10.66,25.61,7.33,35.52,2.85,0.75,23.22,NA,NA,NA,NA,NA,1.36,19.07,84.66,1.15,NA,0.00,0.00,69.31,NA,NA
2022-03-05 00:00:00,54.53,101.73,10.70,25.43,6.90,35.72,2.08,0.49,32.05,NA,NA,NA,NA,NA,0.84,19.59,71.52,1.03,NA,0.00,0.00,75.41,NA,NA
2022-03-06 00:00:00,88.37,199.61,10.84,25.79,5.35,35.72,2.05,0.72,29.34,NA,NA,NA,NA,NA,1.58,21.00,64.00,0.67,NA,0.00,0.00,58.47,NA,NA
2022-03-07 00:00:00,108.92,253.67,10.74,25.64,7.46,35.77,1.76,1.05,27.79,NA,NA,NA,NA,NA,1.84,22.16,59.30,0.65,NA,0.00,0.00,55.99,NA,NA
2022-03-08 00:00:00,137.46,299.96,10.70,25.82,6.89,35.70,2.57,1.40,20.18,NA,NA,NA,NA,NA,3.60,22.33,66.41,0.73,NA,0.00,0.00,66.79,NA,NA
2022-03-09 00:00:00,72.39,169.98,13.29,31.11,5.84,47.33,5.21,0.91,20.53,NA,NA,NA,NA,NA,2.90,23.88,48.14,0.86,NA,0.00,0.00,72.58,NA,NA
2022-03-10 00:00:00,63.94,155.43,14.77,34.82,4.79,54.80,15.87,0.65,24.98,NA,NA,NA,NA,NA,0.82,23.48,51.42,0.92,NA,0.00,0.00,72.37,NA,NA
2022-03-11 00:00:00,93.26,168.22,14.63,34.76,4.81,54.76,1.81,0.64,25.87,NA,NA,NA,NA,NA,1.43,23.36,59.70,0.95,NA,0.00,0.00,75.40,NA,NA
2022-03-12 00:00:00,98.23,171.22,14.73,34.72,4.77,54.76,1.68,0.64,25.94,NA,NA,NA,NA,NA,1.46,23.78,51.08,0.86,NA,0.00,0.00,78.92,NA,NA
2022-03-13 00:00:00,116.40,237.83,14.78,34.83,4.77,54.83,1.54,0.94,22.13,NA,NA,NA,NA,NA,2.58,25.37,53.66,0.68,NA,0.00,0.00,70.08,NA,NA
2022-03-14 00:00:00,128.51,389.22,14.83,34.76,4.50,54.71,2.94,1.38,20.80,NA,NA,NA,NA,NA,3.46,25.63,66.99,0.63,NA,0.00,0.00,72.54,NA,NA
2022-03-15 00:00:00,101.17,277.30,12.95,28.40,6.87,43.94,3.01,1.38,20.39,NA,NA,NA,NA,NA,3.94,27.62,66.91,0.75,NA,0.00,0.00,71.97,NA,NA
2022-03-16 00:00:00,83.85,237.45,10.81,20.45,8.94,30.40,2.39,0.66,27.86,NA,NA,NA,NA,NA,1.60,28.17,65.31,1.04,NA,0.00,0.00,83.79,NA,NA
2022-03-17 00:00:00,90.14,200.35,14.09,24.04,8.04,33.75,2.40,0.79,42.62,NA,NA,NA,NA,NA,1.72,30.14,52.89,0.76,NA,0.00,0.00,97.97,NA,NA
2022-03-18 00:00:00,122.54,218.07,16.66,26.74,6.77,36.93,2.51,0.97,40.36,NA,NA,NA,NA,NA,3.19,28.81,65.09,0.97,NA,0.00,0.00,72.28,NA,NA
2022-03-19 00:00:00,100.48,210.60,16.78,26.96,6.79,36.97,2.55,0.88,40.61,NA,NA,NA,NA,NA,3.55,29.12,55.38,0.96,NA,0.00,0.00,76.89,NA,NA
2022-03-20 00:00:00,119.81,245.36,16.89,26.99,6.77,36.85,3.18,0.91,34.41,NA,NA,NA,NA,NA,1.82,30.07,42.11,0.78,NA,0.00,0.00,76.85,NA,NA
2022-03-21 00:00:00,85.21,238.93,15.87,22.79,5.91,30.13,3.40,1.02,31.06,NA,NA,NA,NA,NA,2.39,29.19,46.12,0.93,NA,0.00,0.00,75.20,NA,NA
