Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,87.74,,26.75,12.01,37.33,,24.65,2.69,21.19,2.49,7.23,3.33,,3.05,3.57,,93.08,0.44,204.38,0.0,0.0,48.82,729.66,-0.05
2024-01-02,87.48,,25.08,11.09,37.51,,23.02,2.74,28.05,2.46,6.72,3.19,,2.79,3.21,,86.92,0.42,205.28,0.0,0.0,63.18,724.19,-0.04
2024-01-03,111.15,,25.36,10.79,37.37,,24.33,2.74,28.05,2.45,6.71,3.21,,2.76,3.18,,91.83,0.48,205.99,0.0,0.0,59.51,720.55,-0.04
2024-01-04,87.13,,25.27,10.89,37.54,,23.01,2.78,27.64,2.46,6.63,3.14,,2.75,3.21,,92.27,0.51,274.51,0.0,0.0,44.08,720.75,-0.05
2024-01-05,54.95,,25.31,10.89,37.49,,22.49,2.76,28.16,2.47,6.69,3.14,,2.71,3.16,,92.5,0.44,237.87,0.0,0.0,46.74,720.47,-0.05
2024-01-06,61.09,,25.62,11.02,36.87,,21.02,2.79,25.32,2.46,6.87,3.18,,2.82,3.31,,89.31,0.46,232.88,0.0,0.0,57.22,722.14,-0.04
2024-01-07,46.06,,25.19,10.87,37.26,,21.86,2.73,28.15,2.47,6.65,3.15,,2.74,3.08,,88.03,0.58,208.68,0.0,0.0,63.37,720.55,-0.05
2024-01-08,100.43,,25.25,10.76,37.4,,20.76,2.74,28.37,2.47,6.71,3.15,,2.71,3.15,,92.15,0.58,204.39,0.0,0.0,54.39,719.66,-0.05
2024-01-09,53.6,,25.29,11.07,36.29,,20.71,2.77,28.07,2.48,7.02,3.22,,2.95,3.35,,92.28,0.51,263.04,0.0,0.0,52.61,721.41,-0.02
2024-01-10,56.28,,25.2,10.88,37.16,,20.82,2.77,27.71,2.47,6.65,3.17,,2.76,3.15,,91.82,0.61,275.16,0.0,0.0,61.62,722.43,-0.02
2024-01-11,64.94,,25.47,10.86,37.44,,20.97,2.77,28.08,2.45,6.59,3.16,,2.77,3.2,,89.37,0.62,243.12,0.0,0.0,57.94,719.09,-0.04
2024-01-12,67.1,,25.22,10.8,37.24,,21.97,2.76,27.91,2.45,6.7,3.2,,2.72,3.24,,85.23,0.57,220.78,0.0,0.0,62.94,718.84,-0.04
2024-01-13,179.99,,25.31,10.85,37.42,,22.55,2.78,27.91,2.46,6.67,3.14,,2.69,3.21,,84.55,0.58,194.34,0.0,0.0,71.5,719.0,-0.05
2024-01-14,157.73,,25.56,10.95,37.48,,22.77,2.81,27.07,2.47,6.74,3.15,,2.77,3.22,,88.79,0.63,229.92,0.0,0.0,55.54,718.97,-0.05
2024-01-15,88.95,,25.36,10.89,37.48,,22.01,2.77,27.95,2.46,6.63,3.16,,2.78,3.17,,84.78,0.66,233.48,0.0,0.0,63.46,719.99,-0.04
2024-01-16,125.0,,24.62,10.85,37.23,,20.66,2.76,28.22,2.47,6.72,3.22,,2.74,3.19,,88.84,0.63,136.57,0.0,0.0,63.9,720.35,-0.02
