Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),Ozone (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
09-10-2019 00:00,68.14,179.07,10.84,74.58,24.86,25,14.57,25.01,27.07,62.45,0.64,1,0,0,99.99,743.85,NA
10-10-2019 00:00,95.2,227.18,1.26,NA,0.07,0.13,18.62,49.8,25.34,72.84,0.46,NA,0,0,92.98,743.98,NA
11-10-2019 00:00,74.91,187.93,19.33,140.38,90.37,14.29,17.78,43.85,29.25,53.52,0.82,1,0,0,100.5,742.1,NA
12-10-2019 00:00,110.08,246.15,46.3,150.59,117.74,16.41,13.34,29.85,27.68,65.64,0.86,1,0,0,90.88,743.61,NA
13-10-2019 00:00,129.65,289.49,84.28,151.92,149.3,15.55,16.2,28.43,27.18,66.71,0.72,NA,0,0,80.49,744.09,NA
14-10-2019 00:00,120.19,287.58,72.21,139.88,133.12,15.59,12.39,24.7,27.1,67.83,0.85,1,0,0,87.14,744.79,NA
15-10-2019 00:00,148.77,338.61,32.95,116.49,88.75,21.21,16.72,27.86,27.78,65.54,0.68,NA,0,0,85.52,745.44,NA
16-10-2019 00:00,156.17,306.25,19.24,104.03,70.97,29.99,15.22,22.69,27.78,67.23,0.72,NA,0,0,79.86,745.83,NA
17-10-2019 00:00,118.41,245.39,12.42,104.92,65.9,26.55,19.69,15.49,27.44,65.7,0.81,NA,0,0,81.49,745.55,NA
18-10-2019 00:00,86.13,199.57,11.79,92.01,58.53,26.46,12.92,21.26,27.01,63.87,0.82,NA,0,0,83.2,745.61,NA
19-10-2019 00:00,84.65,207.62,73.69,122.27,124.94,21.53,15.34,29.47,26.82,60.53,0.66,1,0,0,72.03,746.81,NA
20-10-2019 00:00,100.88,220.15,39.56,129.41,101,27.71,15.77,19.12,26.52,57.96,0.92,1,0,0,90.47,746.49,NA
21-10-2019 00:00,120.8,258.01,37.07,131.28,99.97,29.73,15.88,20.8,25.49,57.7,0.94,1,0,0,84.68,744.71,NA
22-10-2019 00:00,94.4,243.87,46.15,124.02,103.48,26.27,14.01,17.13,24.82,58.08,1.07,1,0,0,83.55,741.92,NA
23-10-2019 00:00,121.01,301.06,82.24,135.94,139.17,30.61,17.03,22.82,25.29,59.24,0.85,NA,0,0,87.51,741.13,NA
24-10-2019 00:00,167.73,353.61,81.66,135.98,138.72,41.88,21.04,23.4,25.16,63.48,0.69,NA,0,0,81.13,742.27,NA
25-10-2019 00:00,111.69,249.79,27.08,96.4,73.29,28.14,12.02,13.08,24.6,60.86,0.61,NA,0,0,96.79,743.66,NA
26-10-2019 00:00,159.78,336.14,9.39,107.92,64.79,31.98,11.1,9.26,24.09,68.02,0.43,NA,0,0,83.07,744.86,NA
27-10-2019 00:00,212.78,383.84,16.87,114.89,74.68,36.33,9.47,5.81,24.47,65.13,0.84,NA,0,0,94.19,744.23,NA
28-10-2019 00:00,347.68,497.49,12.19,115.21,70.96,41.57,9.81,2.26,24.31,66.79,0.59,NA,0,0,77.68,744.94,NA
29-10-2019 00:00,304.12,508.09,2.72,151.93,81.93,52.93,8.12,2.26,23.79,73.1,0.5,NA,0,0,52.07,745.59,NA
30-10-2019 00:00,333.15,595.64,3.46,145.74,79.36,50.17,9.85,2.27,24.49,69.78,0.64,1,0,0,63.42,744.15,NA
31-10-2019 00:00,349.92,580.55,3.43,129.42,70.72,57.95,7.95,3.69,24.24,69.09,0.58,NA,0,0,71.86,743.57,NA
01-11-2019 00:00,437.45,683.26,2.7,147.21,79.71,62.22,13.57,3.27,25.11,67.32,0.47,NA,0,0,67.83,743.55,NA
02-11-2019 00:00,330.62,506.39,2.54,107.83,58.94,51.8,7.01,4.17,24.25,71.99,0.83,NA,0,0,56.65,745.14,NA
03-11-2019 00:00,574.78,622.59,1.97,55.99,31.23,47.94,5.41,4.04,23.07,76.76,0.94,NA,0,0,51.14,745.98,NA
04-11-2019 00:00,282.11,403.02,1.88,59.13,32.49,37.62,6.64,3.42,23.97,68.52,0.98,NA,0,0,81.57,745.67,NA
05-11-2019 00:00,200.62,329.48,2.49,87.12,47.97,31.22,9.01,4.4,23.72,61.81,1.15,NA,0,0,94.83,742.95,NA
06-11-2019 00:00,126.73,279.14,2.61,69.23,38.48,32.49,7.78,4.68,23.31,61.59,0.49,NA,0,0,81.1,741,NA
07-11-2019 00:00,202.59,334,2.19,80.32,44.08,38.69,11.45,3.3,21.43,70.88,0.85,NA,0,0,44.19,742.19,NA
08-11-2019 00:00,186.63,323.57,2.89,100.3,54.67,34.53,11.64,2.69,22.67,69.34,0.61,NA,0,0,77.92,744.78,NA
09-11-2019 00:00,133.45,233.71,2.24,80.2,43.92,33.09,11.09,2.59,23.03,61.28,1.09,NA,0,0,91.38,745.38,NA
10-11-2019 00:00,211.46,321.47,2.22,90.18,49.54,28.5,12.14,2.1,22.38,53.7,0.95,1,0,0,86.73,745.49,NA
11-11-2019 00:00,286.2,429.54,3.47,104.67,57.64,33.12,11.58,2.04,21.7,52.97,0.67,1,0,0,79.48,744.35,NA
12-11-2019 00:00,404.22,572.12,3.17,118.08,64.08,43.62,11.58,4.97,20.55,61.43,0.62,1,0,0,77.08,745.32,NA
13-11-2019 00:00,415.98,611.77,3.18,118.36,64.48,51.15,12.05,4.18,21.19,65.56,0.52,NA,0,0,66.98,747.19,NA
14-11-2019 00:00,403.94,638.89,3.47,117.37,64.43,62.19,12.82,2.81,20.84,74.09,0.37,NA,0,0,46.46,747.93,NA
15-11-2019 00:00,408.77,578.83,2.75,106.7,58.3,56.48,11.58,6.67,21.77,70.59,0.88,2.25,0,0,67.83,746.87,NA
16-11-2019 00:00,162.94,300.07,1.98,65.76,36.24,36.7,10.05,5.7,22.49,64.72,1.41,NA,0,0,82.4,746.6,NA
17-11-2019 00:00,100.93,163.22,2.11,37.15,21.3,25.64,6.65,7.3,20.73,68.24,2.03,NA,0,0,118.09,747.07,NA
18-11-2019 00:00,78.66,197.77,2.51,75.13,41.04,22.2,8.44,4.09,21.97,59.62,1.16,1,0,0,99.4,747.14,NA
19-11-2019 00:00,147.48,273.83,2.36,83.23,45.53,27.89,7.42,4.7,20.25,65.81,0.72,1,0,0,73.15,746.56,NA
20-11-2019 00:00,187.44,357.49,4.02,113.8,62.33,32.8,7.44,3.55,19.63,67.96,0.43,1.5,0,0,69.39,747.35,NA
21-11-2019 00:00,263.81,472.88,4.4,114.55,62.64,43.89,9.45,4.83,19.93,68.49,0.43,4,0,0,67.88,749.24,NA
22-11-2019 00:00,244.62,434.01,4.46,113.93,62.1,47.65,8.11,4.42,19.97,70.22,0.51,NA,0,0,65.83,749.3,NA
23-11-2019 00:00,138.15,262.27,2.01,76.76,42.17,30.89,7.98,3.43,20.92,65.14,1.03,NA,0,0,60.11,748.76,NA
24-11-2019 00:00,116.78,212.29,1.96,62.37,34.09,27.6,7.84,3.75,21.08,67.57,1.05,NA,0,0,75.91,748.3,NA
25-11-2019 00:00,110.8,256.19,2.87,77.8,43.25,24.38,10.19,2.68,22.7,57.99,0.63,NA,0,0,79.88,748.62,NA
26-11-2019 00:00,112.95,247.1,2.75,51.03,28.77,31.75,12.4,8.6,21.9,62.71,0.93,NA,0,0,51.62,748.01,NA
27-11-2019 00:00,68.03,145.38,1.44,40.49,22.49,22.52,8.74,3.69,20.8,67.81,1.13,1,0,0,56.05,748.02,NA
28-11-2019 00:00,28.12,64.96,3.57,32.02,27.85,16.84,6.2,2.51,18.35,75.65,1.86,1,0,0,55.05,749.08,NA
29-11-2019 00:00,49.91,98.38,2.09,49.08,27.57,19.62,6.51,2.42,18.13,78.95,0.83,NA,0.01,0.5,69.92,749.51,NA
30-11-2019 00:00,98.83,169.63,2.02,53.82,30.1,28.06,8.08,2.58,17.87,80.87,0.85,1,0,0,73.33,749.49,NA
01-12-2019 00:00,115.97,192.15,1.71,55.47,30.71,25.39,8.63,2.38,18.24,66.38,1.02,NA,0,0,99.56,749.53,NA
02-12-2019 00:00,136.17,235.08,2.67,68.67,38.27,26.61,5.98,1.88,16.6,67.38,0.85,1,0,0,73.02,749.85,NA
03-12-2019 00:00,134.21,252.33,3.18,68.46,38.09,27.89,7.58,2.77,16.71,62.31,0.82,2,0,0,80.81,749.28,NA
04-12-2019 00:00,166.65,313.47,3.04,88.51,49.05,29.24,15.17,3.08,16.42,63.11,0.57,NA,0,0,69.77,751.25,NA
05-12-2019 00:00,299,477.81,4.58,107.3,59.05,46.19,31.2,3.72,15.73,74.18,0.48,2,0,0,65.24,753.22,NA
06-12-2019 00:00,256.53,399.49,2.89,87.35,47.98,50.41,20.99,2.26,16.89,78.11,0.52,NA,0,0,61.29,752.55,NA
07-12-2019 00:00,274.72,439.63,2.9,74.16,40.9,48.71,22.08,2.41,17.93,73.45,0.61,NA,0,0,75.93,751.41,NA
08-12-2019 00:00,237.62,375.41,2.9,76.64,41.78,43.96,15.3,1.78,16.77,75.12,0.5,1.43,0,0,63.53,751.15,NA
09-12-2019 00:00,206.17,347.37,3.44,69.43,38.69,41.5,13.75,2.16,16.05,73.14,0.56,1,0,0,68.67,750.46,NA
10-12-2019 00:00,270.53,454.02,3.65,82,45.41,46.41,13.05,2.05,15.5,74.14,0.5,37,0,0,64.24,748.03,NA
11-12-2019 00:00,312.14,503.66,2.57,69.2,37.72,50.97,15.24,1.45,15.3,76.61,0.39,1,0,0,58.11,746.58,NA
12-12-2019 00:00,266.36,399.24,1.87,46.74,26.16,43.34,13.56,1.92,16.39,76.7,1.2,NA,0.01,0.5,41.58,745.33,NA
13-12-2019 00:00,93.59,127.79,1.77,27.58,16.05,25.96,7.28,1.45,15.39,88.19,1.33,1,0,0,38.2,745.7,NA
14-12-2019 00:00,78.22,133.96,1.92,41.49,23.48,19.46,9.87,2.28,14.64,83.43,0.65,2,0,0,66.87,752.06,NA
15-12-2019 00:00,100.18,161.16,1.75,39.95,22.55,24.83,8.88,4.01,14.31,84.23,1.05,NA,0,0,72.2,751.82,NA
16-12-2019 00:00,91.7,138.6,1.73,27.14,15.78,23.15,4.64,2.34,11.46,89.27,1.42,7.85,0,0,31.89,752.28,NA
17-12-2019 00:00,96.26,147.99,1.92,31.91,18.41,31.45,5.78,3.07,10.95,86.11,1.01,13.63,0,0,38.05,753.49,NA
18-12-2019 00:00,149.66,223.78,2.07,41.37,23.33,35.55,8.06,3.03,11.73,81.65,0.9,15.02,0,0,64.8,752.23,NA
19-12-2019 00:00,237.02,334.13,1.9,36.31,20.73,37.07,5.8,3.06,9.01,93.34,0.45,33.29,0,0,40.94,750.97,NA
20-12-2019 00:00,360.54,499.58,2.39,55.53,31.31,47.6,7.2,1.76,11.44,90.15,0.4,26.62,0,0,48.21,748.31,NA
21-12-2019 00:00,293.45,421.69,1.7,49.44,27.43,54.05,5.15,2.99,13.05,87.93,0.75,16.06,0,0,50.49,749.53,NA
22-12-2019 00:00,151.54,215.48,1.39,34.6,19.48,47.11,4.51,3.18,11.21,89.91,1.31,19.4,0,0,63.47,750.65,NA
23-12-2019 00:00,192.2,276.18,2.04,42.24,24.03,41.1,5.56,2.98,10.19,87.18,1.05,25.14,0,0,59.73,750.14,NA
24-12-2019 00:00,270,414.99,2.18,52.21,29.41,42.29,9.89,1.92,10.55,85.78,0.71,44.42,0,0,52.9,751.7,NA
25-12-2019 00:00,178.41,295,2.41,34.14,19.87,35.13,4.53,2.57,7.87,94.08,1.2,21.24,0,0,23.03,750.78,NA
26-12-2019 00:00,219.84,335.5,2.23,45.44,25.41,41.2,7.58,2.46,9.65,80.13,0.84,26.69,0,0,75.22,750.36,NA
27-12-2019 00:00,257.74,404.04,1.74,49.85,27.79,40.62,12.12,1.77,8.83,81.82,0.6,32.96,0,0,56.31,751.03,NA
28-12-2019 00:00,307.57,466.97,2.39,50.96,28.54,44.76,16.3,0.89,7.22,89.34,0.6,51.89,0,0,44.76,751.71,NA
29-12-2019 00:00,331.21,511.13,2.13,50.55,27.69,44.21,16.03,3.12,8.59,85.32,0.59,36,0,0,56.88,752.3,NA
30-12-2019 00:00,301.24,430.93,1.74,39.68,22.18,42.45,10.49,2.6,5.97,95.8,0.51,41.03,0,0,25.66,751.56,NA
31-12-2019 00:00,253.76,314.53,2.27,36.82,21.1,39.41,15.05,2.71,8.24,81.99,0.7,39.33,0,0,65.62,752.51,NA
