Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-02,,,0.19,,,,18.43,0.55,6.23,,,,,,,,,,,,0.0,,,
2024-01-03,44.21,60.69,0.26,,,,18.42,0.57,6.13,,,,,,,,,,,,0.0,,,
2024-01-04,48.57,66.71,0.18,,,,18.27,0.57,6.19,,,,,,,,,,,,0.0,,,
2024-01-05,43.71,60.17,0.13,,,,18.3,0.58,6.16,,,,,,,,,,,,0.0,,,
2024-01-06,18.61,26.34,0.15,,,,18.29,0.55,6.15,,,,,,,,,,,,0.0,,,
2024-01-07,7.95,10.38,0.15,,,,18.23,0.54,6.16,,,,,,,,,,,,0.0,,,
2024-01-08,19.55,24.93,0.15,,,,18.28,0.57,6.14,,,,,,,,,,,,0.0,,,
2024-01-09,21.57,30.2,0.16,,,,18.26,0.56,6.15,,,,,,,,,,,,0.0,,,
2024-01-10,28.7,39.75,0.2,,,,18.3,0.57,6.18,,,,,,,,,,,,0.0,,,
2024-01-11,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-12,35.58,49.02,0.09,,,,18.37,0.54,6.22,,,,,,,,,,,,0.0,,,
2024-01-13,87.74,119.46,0.43,,,,18.03,0.59,6.1,,,,,,,,,,,,0.0,,,
2024-01-14,104.99,142.73,0.18,,,,18.44,0.62,6.12,,,,,,,,,,,,0.0,,,
2024-01-15,74.46,101.58,0.16,,,,18.48,0.6,6.15,,,,,,,,,,,,0.0,,,
2024-01-16,50.64,69.37,0.15,,,,18.6,0.6,6.11,,,,,,,,,,,,0.0,,,
2024-01-17,29.1,40.49,0.19,,,,18.66,0.59,6.18,,,,,,,,,,,,0.0,,,
2024-01-18,25.92,36.25,0.17,,,,18.67,0.58,6.1,,,,,,,,,,,,0.0,,,
2024-01-19,21.95,30.6,0.17,,,,18.69,0.58,6.11,,,,,,,,,,,,0.0,,,
2024-01-20,35.04,48.31,0.18,,,,18.78,0.59,6.12,,,,,,,,,,,,0.0,,,
2024-01-21,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-22,16.43,23.18,0.17,,,,18.58,0.56,6.13,,,,,,,,,,,,0.0,,,
2024-01-23,29.61,40.98,0.3,,,,18.94,0.55,6.16,,,,,,,,,,,,0.0,,,
2024-01-24,39.79,54.71,0.24,,,,19.02,0.55,6.13,,,,,,,,,,,,0.0,,,
2024-01-25,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-26,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-27,29.72,41.13,0.23,,,,18.89,0.55,6.08,,,,,,,,,,,,0.0,,,
2024-01-28,33.61,46.37,0.26,,,,18.83,0.54,6.15,,,,,,,,,,,,0.0,,,
2024-01-29,47.39,64.99,0.83,46.62,26.54,,19.03,0.57,6.23,,,,,,,,,,,,0.0,,,
2024-01-30,35.17,48.48,,,,,18.67,0.56,6.05,,,,,,,,,,,,0.0,,,
2024-01-31,13.67,19.47,,,,,20.85,0.56,6.18,,,,,,,,,,,,0.0,,,
