Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
15-11-2023,177.5321429,322.3348485,53.03649123,44.01375,46.54865942,73.60208333,29.43041667,3.095036232,10.38579545,18.88185606,75.34692308,0.855227273,253.625303,0,0,43.28636364,,
16-11-2023,389.0137681,470.6306818,47.99742754,47.54971014,35.91548611,80.91992754,5.140434783,2.818977273,10.29097222,19.48017361,71.04230769,0.773229167,260.3635069,0,0,57.15659722,,
17-11-2023,254.0744097,439.3680903,118.5251087,75.75288194,76.90208333,143.1314931,2.420729167,3.277777778,10.28489583,20.37364583,70.54788462,0.681909722,255.9150347,0,0,55.31006944,,
18-11-2023,165.7452431,284.2135764,42.91538194,66.86868056,42.42791667,95.05763889,2.260555556,1.955451389,10.29104167,19.77052632,60.08964286,0.545,201.7889236,0,0,55.64479167,,
19-11-2023,154.0790972,244.3595833,16.5425,16.13635417,20.78222222,43.79795139,1.894930556,1.897673611,10.29690972,19.77916667,75.45442982,0.602118056,223.3997917,0,0,56.44131944,,
20-11-2023,177.0020635,314.5759921,15.09736111,11.77041667,19.21340278,41.33444444,2.307361111,2.5459375,35.10590278,19.50767361,67.66910714,0.768333333,228.3669097,0,0,52.096875,,
21-11-2023,148.9092361,222.6099653,15.09395833,11.77378472,19.21902778,41.34100694,2.327326389,2.264756944,50.00229167,19.66083333,66.44215686,0.734305556,259.7572569,0,0,52.93784722,,
22-11-2023,173.6847917,321.5092045,15.09680556,11.77104167,19.21215278,41.33579861,2.243541667,1.966736111,50.00513889,18.28065972,66.08829545,0.783958333,267.2463194,0,0,51.53576389,,
23-11-2023,186.9858681,460.1807292,15.10135417,11.77569444,19.21621528,41.3365625,2.210590278,2.604826389,50.0096875,18.46326389,64.17367647,0.711423611,230.7728125,0,0,50.70034722,,
24-11-2023,240.6672917,498.3747464,16.1184375,21.92586806,21.87486111,49.05458333,2.316597222,2.915659722,49.99868056,18.29854167,65.18583333,0.708541667,243.5777778,0.005208333,0.005208333,51.94791667,,
25-11-2023,159.975303,289.7229924,15.11477273,11.78988636,17.17857639,41.50223485,1.894886364,3.154375,48.4275,18.24746212,69.95315476,0.692386364,268.6283333,0,0,41.52537879,,
26-11-2023,152.6130903,242.5604167,15.09545139,11.78135417,19.22125,41.3346875,1.774131944,2.516666667,50.00420139,19.02354167,74.54824561,0.588402778,217.4703472,0,0,51.16770833,,
27-11-2023,122.1903623,157.1855435,15.09489583,11.77996528,19.21743056,41.34111111,2.074791667,2.073923611,50.00322917,18.72954861,73.74490741,0.689895833,201.4812847,0.005208333,0.005208333,34.96666667,,
28-11-2023,95.38461806,139.0289236,15.09600694,11.77326389,19.21986111,41.33114583,2.327152778,1.104201389,50.00354167,18.03465278,93.0621875,0.695972222,252.8291319,0.015625,0.015625,39.01840278,,
29-11-2023,156.4527778,299.3689931,15.0890625,11.78180556,19.21861111,41.32663194,2.499444444,2.413333333,49.99739583,18.93368056,74.13575,0.612673611,216.7192361,0,0,53.51145833,,
30-11-2023,177.8656884,277.2196739,15.20333333,23.44547101,20.99119565,49.78318841,2.394492754,2.515942029,49.7076087,19.42518116,80.24222222,0.657826087,213.9827536,0,0,55.67934783,,
01-12-2023,114.8961458,260.7610069,19.04201389,32.92878472,23.51732639,58.93145833,2.231006944,2.910868056,50.00708333,19.61590278,91.74657407,0.607986111,242.5355903,0,0,46.65381944,,
02-12-2023,173.7326042,326.1001042,65.94375,69.83864583,48.89472222,110.3521875,2.463333333,2.234756944,50.00545139,18.56944444,73.02875,0.883263889,284.4653472,0,0,48.35104167,,
03-12-2023,170.3424275,268.4482971,15.109375,11.77913194,19.21659722,41.340625,2.546701389,2.279791667,50.01770833,18.93753472,66.14134615,0.650104167,238.6614236,0.005208333,0.005208333,46.78368056,,
04-12-2023,137.0044792,248.5329167,14.97097222,13.56878472,19.39989583,42.46614583,2.044618056,1.688715278,50.00190972,19.53802083,65.416,0.766319444,255.5070139,0,0,51.65381944,,
05-12-2023,127.7141319,216.3217361,15.099375,11.77163194,19.22045139,41.34506944,2.325833333,1.848993056,50.00770833,18.15786232,71.02731481,0.954930556,262.9948264,0,0,45.11006944,,
06-12-2023,115.1450694,237.8203819,19.56920139,39.46118056,23.14534722,51.09069444,1.965659722,1.820625,50.00857639,17.48760417,79.14780303,0.678368056,252.0509722,0,0,45.26909722,,
07-12-2023,127.7475694,206.8948264,14.6978125,18.59128472,19.29694444,42.72916667,2.33634058,2.448715278,49.99180556,17.68444444,72.83708333,0.757083333,249.4927778,0,0,45.81111111,,
08-12-2023,110.0420833,219.4513542,14.57513889,41.07010417,20.51225694,50.00065972,2.499444444,2.10625,50.00680556,17.70765152,62.62016667,0.978923611,277.4688542,0,0,44.01979167,,
09-12-2023,135.0871875,250.1289236,16.65628472,42.67149306,23.88524306,52.44260417,2.5409375,2.285277778,50.00190972,18.45564815,65.23348958,0.922152778,269.4446875,0,0,43.22847222,,
10-12-2023,103.5388194,189.3016667,15.27357639,11.85576389,19.14520833,40.77513889,2.426111111,2.217256944,49.99493056,16.16427083,75.72969697,0.948541667,235.4178125,0,0,45.35555556,,
11-12-2023,181.4992708,303.2219203,15.85961806,21.51440972,17.34975694,36.24388889,2.488680556,3.226041667,49.98861111,15.87170139,60.99544444,0.7115625,260.0906597,0,0,43.81041667,,
12-12-2023,136.4273958,251.2839931,15.70979167,18.52982639,16.53652778,34.36881944,2.3015625,2.3403125,50.00305556,16.1328125,73.70958333,0.730798611,252.8156597,0,0,43.640625,,
13-12-2023,129.5189931,272.8249306,23.04670139,31.89756944,22.94364583,47.59163194,2.530243056,2.416944444,50.00451389,16.71059028,64.5685,0.804826389,256.8764583,0,0,41.45,,
14-12-2023,126.8428125,253.4527778,41.20447917,43.6390625,32.81697917,65.2428125,2.916284722,2.860520833,50.00173611,15.97402778,60.40921569,0.745173611,258.8020486,0,0,45.56076389,,
15-12-2023,152.5353125,334.5754167,22.04828125,38.5528125,13.45986111,32.65612745,2.310659722,3.370555556,50.00395833,15.52236111,67.28122222,0.721701389,250.6669444,0.03125,0.03125,44.34583333,,
16-12-2023,160.5836111,296.2399653,15.68555556,19.38017361,16.55215278,34.52170139,1.819618056,3.67125,50.01131944,15.31458333,59.55619792,0.751736111,260.5599653,0,0,42.07569444,,
17-12-2023,130.3813194,237.8084028,15.67583333,18.52993056,16.51635417,34.29131944,1.983194444,3.242361111,50.00347222,16.02239583,65.15539474,0.800138889,267.2877431,0,0,43.90069444,,
18-12-2023,121.867402,211.9366176,15.50514706,19.45558824,16.39367647,37.65014706,14.16406863,1.8525,47.39617647,15.00970588,60.2075,1.068186275,281.9101471,0.036764706,0.026041667,58.325,,
19-12-2023,114.2432222,194.3611667,13.99966667,29.60066667,15.59377778,30.878,1.925833333,1.525944444,57.05883333,17.09488889,49.99083333,1.092444444,249.9786667,0,0,48.54166667,,
20-12-2023,95.73444444,169.2530556,16.2315625,27.12565972,17.36336806,38.81135417,1.829895833,1.793194444,50.00274306,14.82774306,68.02746528,0.73625,222.8692014,0,0,47.44409722,,
21-12-2023,116.0531944,211.4529167,15.55059028,30.22100694,17.70454861,40.35128472,2.701145833,2.134166667,50.00065972,14.99559028,77.781625,0.811666667,242.7677083,0,0,38.95208333,,
22-12-2023,168.6568056,258.4619444,15.71850694,18.546875,16.20392361,34.24465278,4.483263889,2.808541667,50.00697917,15.02680556,69.58192308,0.653298611,265.6577083,0,0,45.55138889,,
23-12-2023,175.8178819,287.3900694,15.68458333,18.5196875,16.59652778,34.3484375,6.760625,3.543402778,49.99791667,16.3578125,75.78432292,0.641180556,228.7593403,0,0,44.11493056,,
24-12-2023,175.4955903,244.5600694,15.73402778,18.56548611,16.41565972,34.46027778,6.921076389,3.746388889,50.00381944,16.27211806,72.54729167,0.756180556,244.5899306,0,0,44.56006944,,
25-12-2023,126.2811806,171.8278472,15.69319444,18.53868056,16.57809028,34.19590278,6.647986111,2.341527778,50.00333333,15.57347222,79.01272727,0.8009375,236.4485417,0,0,36.64791667,,
26-12-2023,218.5011806,286.4556944,15.28409722,24.53871528,16.92166667,37.12822917,4.056493056,2.456458333,50.00152778,15.59579861,68.22704545,0.892916667,268.21625,0,0,43.44583333,,
27-12-2023,167.1831944,241.6003819,15.848125,18.574375,16.53756944,34.33465278,1.815034722,3.2625,50.01993056,12.82586806,99.6725,1.079166667,281.3335069,0,0,34.51145833,,
28-12-2023,136.4256597,221.5099653,15.1853125,24.11555556,17.10559028,37.42326389,1.45625,2.003333333,50.00854167,12.66975694,91.9425,0.990347222,286.5219444,0,0,34.19583333,,
29-12-2023,135.19125,203.9927778,15.71579861,18.56493056,16.52642361,34.17857639,1.988680556,2.079340278,50.00871528,12.46847222,,0.583194444,195.5548264,0,0,30.39375,,
30-12-2023,153.7234375,222.0467708,15.76618056,18.58399306,16.54458333,34.20107639,2.161284722,2.115763889,50.00427083,13.98836806,92.939375,0.578611111,206.6366667,0,0,39.40173611,,
31-12-2023,133.4222917,191.55,15.74034722,18.53420139,16.54333333,34.24465278,2.236527778,1.789548611,50.004375,12.76836806,99.63375,0.610416667,190.8249653,0,0,32.59444444,,
