Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
28-06-2021 00:00,93.32,175.3,10.42,1.86,3.56,35.15,3.26,0.5,54.02,35.14,50.57,0.56,217.02,0,0,191.71,NA,NA
29-06-2021 00:00,107.04,277.03,9.33,3.56,6.94,46.29,3.45,0.51,47.65,36.93,39.19,0.68,226.72,0,0,194.64,NA,NA
30-06-2021 00:00,75.02,278.48,12.5,4.29,11.46,53.82,2.79,0.47,29.66,37.81,31.89,0.57,174.93,0,0,209.9,NA,NA
01-07-2021 00:00,59.19,165.29,9.42,2.37,7.86,45.94,2.97,0.25,36.55,37.69,33.94,0.4,123.6,0,0,195.31,NA,NA
02-07-2021 00:00,51.56,155.75,7.75,1.93,5.27,42.1,3.24,0.28,36.33,35.76,42.38,0.59,235.16,0.12,11,193.71,NA,NA
03-07-2021 00:00,44.08,116.4,6.51,2.6,5.18,44.51,3.11,0.28,48.93,31.97,58.25,0.67,225.82,0.02,1.5,137.93,NA,NA
04-07-2021 00:00,55.39,124.19,7.15,2.74,5.76,44.74,3.47,0.38,58.3,33.73,50.58,0.52,217.15,0.01,0.5,200.01,NA,NA
05-07-2021 00:00,50.74,131.61,6.4,2.12,4.72,38.35,2.16,0.31,52.57,34.03,50.02,0.48,230.95,0,0,169.81,NA,NA
06-07-2021 00:00,58.63,140.76,7.1,2.1,5.38,41.74,1.62,0.27,39.23,35.31,45.52,0.71,282.1,0,0,202.51,NA,NA
07-07-2021 00:00,49.71,124.88,6.79,2.17,5.04,44.82,1.94,0.29,31.25,36.83,41.44,0.66,234.8,0,0,207.22,NA,NA
08-07-2021 00:00,48.04,138.64,6.76,1.09,4.48,43.92,2.14,0.31,29.15,38.32,35.24,0.55,220.99,0,0,195.8,NA,NA
09-07-2021 00:00,62.9,137.6,5.1,2.31,2.96,43.39,2.17,0.4,48.7,33.13,60.67,0.51,135.54,0,0,170.45,NA,NA
10-07-2021 00:00,58.61,138.69,7.09,3.88,6.31,81.79,1.83,0.38,38.03,34.25,59.28,0.52,101.81,0,0,179.55,NA,NA
11-07-2021 00:00,67.51,186.4,6.82,3.03,5.65,79.27,2.1,0.39,38.08,33.01,70.65,0.61,98.64,0,0,200.77,NA,NA
12-07-2021 00:00,56.44,117,6.91,2.89,5.65,73.1,2.14,0.34,30.53,30.84,80.66,0.66,109.84,0,0,116.56,NA,NA
13-07-2021 00:00,44.64,69.51,9.14,4.42,8.23,66.54,1.76,0.43,21.66,28.82,94.09,0.43,192.8,0.51,48,79.98,NA,NA
14-07-2021 00:00,49.34,78.98,11.97,5.5,10.98,70.15,2.06,0.44,15.74,28.79,93.38,0.53,233.89,0.03,2.5,117.76,NA,NA
15-07-2021 00:00,66.67,104.73,12.34,7.11,12.78,84.24,2.68,0.48,41.89,31.19,85.2,0.42,185.67,0.01,0.5,178.38,NA,NA
16-07-2021 00:00,57.71,90.1,5.02,8.37,8.03,41.54,3.95,0.36,46.91,33.41,72.21,0.35,169.52,0,0,202.51,NA,NA
17-07-2021 00:00,77.66,109.16,3.08,6.78,3.07,26.84,4.31,0.38,53.34,33.62,71.67,0.66,199.18,0,0,169.54,NA,NA
18-07-2021 00:00,52.01,74.74,3.91,4.23,5.89,7.99,3.95,0.38,28.11,30.49,89.03,0.51,213.6,0.01,0.5,103.93,NA,NA
19-07-2021 00:00,29.54,35.16,3.42,4.28,4.83,7,4.29,0.37,15.07,25.75,99.13,0.45,210.05,3.33,313,18.53,NA,NA
20-07-2021 00:00,46.78,107.74,3.72,5.08,6.12,9.21,4.05,0.47,22.59,27.7,96.64,0.49,210.14,0,0,91.35,NA,NA
21-07-2021 00:00,45.36,84.4,3.71,3.98,5.18,9.81,2.84,0.42,26.01,29.85,91.59,0.53,230.73,0,0,160.8,NA,NA
22-07-2021 00:00,41.57,79.87,4.37,2.94,4.34,12.77,2.86,0.46,24.04,29.44,92,0.51,182.15,0,0,110.1,NA,NA
23-07-2021 00:00,59.15,76.54,4.29,2.61,4.41,12.84,2.3,0.48,20.78,29.86,91.87,0.4,161.08,0,0,96.26,NA,NA
24-07-2021 00:00,77.71,112.7,6.01,2.32,6.03,13.86,4.17,0.58,14.12,31.33,90.08,0.41,192.13,0.03,2.5,171.85,NA,NA
25-07-2021 00:00,69.29,105.34,6.55,2.06,6.33,13.89,4.34,0.66,15.26,32.65,79.76,0.38,178.28,0,0,204.4,NA,NA
26-07-2021 00:00,82.02,102.21,5.41,2.29,5.54,12.72,4.16,0.53,21.97,30.95,90.56,0.52,176.82,0,0,90.05,NA,NA
27-07-2021 00:00,53.79,91.29,7.14,4.21,7.21,21.12,4.19,0.45,15.18,28.49,99.13,0.49,218.06,1.54,146.5,57.67,NA,NA
28-07-2021 00:00,35.79,48.62,7.71,7.43,9.52,48.7,3.56,0.39,13.79,26.26,99.13,0.49,233.28,0.9,84.5,27.59,NA,NA
29-07-2021 00:00,36.11,76.73,12.1,9.85,14.9,69.33,2.19,0.39,15.73,28.11,97,0.46,217.48,0,0,117.73,NA,NA
30-07-2021 00:00,52.6,60.09,7.62,11.33,13.05,65,2.43,0.52,32.76,29.25,95.04,0.47,234.99,0.23,21.5,80.53,NA,NA
31-07-2021 00:00,43.99,109.46,10.29,9.1,13.64,66.59,2.05,0.47,40.18,29.09,93.71,0.37,202.32,0.02,1.5,100,NA,NA
01-08-2021 00:00,66.83,125.39,23.17,12.06,18.22,90.45,2.06,0.53,38.95,29.01,97.16,0.54,263.49,0.76,72,75.57,NA,NA
02-08-2021 00:00,78.61,96.51,8.48,14.45,14.14,73.07,2.24,0.74,35.18,29.05,96.85,0.59,249.3,0.01,0.5,98.18,NA,NA
03-08-2021 00:00,38.72,76.84,10.03,9.37,11.96,63.34,1.98,0.44,33.46,30.07,87.7,0.31,221.21,0,0,150.36,NA,NA
04-08-2021 00:00,30.4,70.87,7.05,8.71,10.59,60.36,1.91,0.36,21.65,30.07,82.59,0.34,223.75,0,0,177.09,NA,NA
05-08-2021 00:00,62.25,119.85,9.02,10.14,13.53,60.38,2.06,0.55,17.61,31.53,79.39,0.49,210.69,0,0,166.09,NA,NA
06-08-2021 00:00,65.61,111.51,6.11,12.33,11.84,62.55,2.16,0.63,23.07,30.61,86.28,0.36,215.57,0.56,53,143.17,NA,NA
07-08-2021 00:00,65.88,179.38,8.02,13.81,13.77,84.94,2.23,0.62,7.37,28.47,98.88,0.39,209.67,0.07,6.5,139.17,NA,NA
08-08-2021 00:00,31.52,102.35,10.16,10.45,11.52,83.2,2.27,0.52,10.19,27.92,97.86,0.49,245.42,0.11,10,87.51,NA,NA
09-08-2021 00:00,50.49,102.03,5.59,11.18,5.97,60.03,1.98,0.29,20.02,28.5,94.86,0.56,220.25,0,0,142.27,NA,NA
10-08-2021 00:00,42.63,102.36,7.99,8.48,11.09,56.85,1.92,0.35,11.92,30.77,78.34,0.55,211.22,0.01,0.5,183.13,NA,NA
11-08-2021 00:00,44.46,78.44,9.64,7.93,10.96,67.19,2.84,0.76,13.05,31.98,67.33,0.36,152.02,0,0,168.97,NA,NA
12-08-2021 00:00,30.67,76.33,9.02,8.21,11.92,67.3,3.05,1.31,14.32,32.14,63.83,0.43,158.02,0,0,186.41,NA,NA
13-08-2021 00:00,36.93,90.04,9.38,8.15,12.18,68.16,2.99,1.33,13.6,32.29,62.98,0.45,188.11,0.04,4,183.1,NA,NA
14-08-2021 00:00,35.83,82.47,9.72,7.37,12.04,60.28,2.99,1.33,16.09,32.2,62.87,0.52,193.9,0,0,188.94,NA,NA
15-08-2021 00:00,37.58,88.31,7.99,7.57,10.76,46.47,3.49,1.34,16.77,32.47,60.35,0.57,235.31,0,0,185.84,NA,NA
16-08-2021 00:00,40.63,103.28,8.85,7.66,10.58,49.08,3.26,0.86,16.01,32.44,58.61,0.67,287.95,0,0,175.56,NA,NA
17-08-2021 00:00,65.31,129.19,14.02,8.85,15.5,64.01,2.88,0.44,19.09,33.46,61.95,0.66,246.39,0,0,176.19,NA,NA
18-08-2021 00:00,80.61,148.27,10.69,9.99,13.74,61.93,3.09,0.46,20.21,33.06,63.87,0.68,258.71,0,0,145.86,NA,NA
19-08-2021 00:00,118.15,188.14,10.81,12.07,14.46,65.14,3.32,0.65,26.98,32.57,68.34,0.51,186.35,0,0,150.36,NA,NA
20-08-2021 00:00,79.36,114.13,8.47,7.42,11.24,95.19,2.08,0.52,25.38,27.76,96.71,0.5,195.6,0.04,3.5,80.85,NA,NA
21-08-2021 00:00,33.34,56.32,11.78,4.69,13.64,111.97,1.12,0.44,36.9,27.35,97.15,0.38,174.98,1.47,140,91.63,NA,NA
22-08-2021 00:00,43.77,63.19,9.77,4.52,12.29,97.87,1.2,0.41,42.47,28.98,94.62,0.5,187.44,0.01,1,92.16,NA,NA
23-08-2021 00:00,39.84,69.64,10.14,5.53,13.22,88.61,1.19,0.4,43.24,30.57,87.74,0.48,210.3,0,0,137.35,NA,NA
24-08-2021 00:00,59.18,115.1,9.78,6.33,14.11,90.41,1.83,0.5,26.67,31.27,87.56,0.53,219.56,0,0,134,NA,NA
25-08-2021 00:00,36,134.6,6.33,5.08,7.85,77.35,2.79,0.39,28.89,32.69,67.36,0.4,153.48,0,0,178.65,NA,NA
26-08-2021 00:00,35.2,141.53,7.66,4.8,10.44,87.44,2.97,0.25,29.03,31.3,63.75,0.32,178.03,0,0,151.95,NA,NA
27-08-2021 00:00,51.7,188.4,6.89,4.07,8.73,72.42,2.74,0.33,34.81,31.51,64.65,0.49,222.4,0,0,164.86,NA,NA
28-08-2021 00:00,65.12,196.61,4.81,4.22,7.03,53.56,3.15,0.45,50.66,30.9,72.76,0.43,211.54,0,0,106.82,NA,NA
29-08-2021 00:00,80.65,154.75,5.17,3.57,6.74,48.66,2.93,0.53,34.76,29.7,89.4,0.5,165.51,0,0,98.31,NA,NA
30-08-2021 00:00,46.33,69.11,5.31,3.23,6.54,42.42,3.04,0.44,38.25,29.17,86.94,0.35,142.01,0,0,141.03,NA,NA
31-08-2021 00:00,39.6,56.13,5.86,4.29,8.15,51.83,2.75,0.32,18.01,26.31,99.13,0.41,192.16,0.35,33,49.46,NA,NA
01-09-2021 00:00,31.54,47.38,12.23,4.06,14.29,71.56,3.29,0.5,10.08,25.06,99.13,0.44,245.87,1.59,151.5,34.75,NA,NA
02-09-2021 00:00,50.2,75.6,10.6,4.75,13.35,66.44,3,0.6,24.83,27.74,94.43,0.35,202.09,0.1,9.5,116.94,NA,NA
03-09-2021 00:00,40.98,77.1,7.2,6.39,9.71,56.35,3.47,0.43,17.1,28.95,90.67,0.42,217.73,0.08,7.5,143.13,NA,NA
04-09-2021 00:00,37.11,74.37,8.62,7.24,8.33,58.5,2.24,0.41,15.93,27.79,93.75,0.55,212.09,0,0,111.44,NA,NA
05-09-2021 00:00,48.32,101.32,5.67,6.86,6.22,50.84,1.95,0.45,28.88,29.79,89.11,0.5,195.35,0,0,149.12,NA,NA
06-09-2021 00:00,58.32,118,6.56,8.4,2.91,44.75,1.86,0.48,26.67,31.22,85.31,0.5,177.42,0,0,135.36,NA,NA
07-09-2021 00:00,70.86,102.52,5.13,5.08,1.4,14.25,1.97,0.44,24.74,29.48,93.23,0.47,172.7,0,0,120.66,NA,NA
08-09-2021 00:00,39.18,68.86,2.58,1.36,1.51,9.14,1.8,0.39,24.41,29.06,89.86,0.42,NA,0,0,NA,NA,NA
09-09-2021 00:00,45.15,85.35,2.44,1.36,1.13,7.14,1.73,0.4,27.38,29.53,88.79,0.69,NA,0,0,655.18,NA,NA
10-09-2021 00:00,60.5,91.72,2.37,1.49,1.07,6.79,1.55,0.42,27.49,28.12,94.14,0.87,NA,0.04,4,649.33,NA,NA
11-09-2021 00:00,31.13,45.93,3.86,1.26,3.13,12.77,2.99,1.13,20.93,25.22,99.13,0.78,NA,0.54,51.5,213.31,NA,NA
12-09-2021 00:00,42.88,72.02,4.77,1.3,4.29,14.77,2.7,0.48,15.92,27.05,97.25,0.74,NA,0.07,7,67.69,NA,NA
13-09-2021 00:00,71.56,106.63,6.43,2.14,5.81,17.89,3.28,0.74,12.48,27.92,94.77,0.61,NA,0.04,3.5,74.62,NA,NA
14-09-2021 00:00,41.63,82.26,4.89,4,4.91,19.14,3.03,0.46,18.44,28.97,86.14,0.74,NA,0,0,78.48,NA,NA
15-09-2021 00:00,30.41,87.54,3.04,3.56,2.78,15.71,2.95,0.33,17.98,28.97,84.62,0.84,NA,0,0,95.33,NA,NA
16-09-2021 00:00,28.42,79.87,4.12,1.18,2.51,10.66,3.03,0.5,8.92,27.14,96.22,0.71,NA,0.49,46.5,44.96,NA,NA
17-09-2021 00:00,27.54,63.11,4.12,4.42,5.35,21.43,2.87,0.43,22.36,28.14,88.11,0.84,NA,0,0,75.87,NA,NA
18-09-2021 00:00,44.55,74.97,6.83,8.36,7.56,47.55,2.83,0.42,25.48,27.96,92.56,0.69,NA,0,0,59.64,NA,NA
19-09-2021 00:00,52.19,85.84,6.16,6.37,5.47,39.98,3.05,0.43,26.85,29.19,89.17,0.84,NA,0,0,91.32,NA,NA
20-09-2021 00:00,44.07,84.17,6.14,6.14,5.25,37.9,3.09,0.43,25.87,29.8,88.14,0.76,NA,0,0,74.54,NA,NA
21-09-2021 00:00,50.4,94.36,6.79,6.15,6.71,40.42,3.22,0.43,26.78,29.82,88.45,0.91,NA,0,0,74.81,NA,NA
22-09-2021 00:00,39.33,71.59,5.54,6.42,5.68,40.1,2.99,0.44,28.59,26.31,94.57,0.89,NA,0.67,63.5,44.43,NA,NA
23-09-2021 00:00,42.08,74.75,4.9,6.38,5.36,40.28,2.96,0.42,25.71,27.31,94.96,0.9,NA,0.01,0.5,61.96,NA,NA
24-09-2021 00:00,36.03,71.06,8.54,7.87,8.89,43.87,2.97,0.51,18.83,27.39,93.45,0.68,NA,0.07,6.5,77.63,NA,NA
25-09-2021 00:00,61.68,108.31,7.89,8.4,9.05,42.51,3.08,0.59,38.14,28.42,88.56,0.67,NA,0,0,81.97,NA,NA
26-09-2021 00:00,57.26,91.62,4.87,6.82,5.62,38.7,3,0.46,33.55,27.98,91.55,0.75,NA,0,0,50.85,NA,NA
27-09-2021 00:00,78.59,131.63,5.09,11.55,7.38,48.65,3.22,0.52,42.28,29.53,86.42,0.69,NA,0,0,76.45,NA,NA
28-09-2021 00:00,66.35,119.93,10.86,11.49,11.92,58.91,2.83,0.88,27.53,30.43,80.46,0.79,NA,0,0,75.49,NA,NA
29-09-2021 00:00,40.42,91.69,6.6,5.59,5.69,51.48,2.13,1.39,30.85,29.85,83.48,0.88,NA,0,0,75.61,NA,NA
30-09-2021 00:00,60.58,101.73,6.16,6.42,5.68,59.35,1.93,1.44,29.1,29.45,88.1,0.81,NA,0,0,68.82,NA,NA
01-10-2021 00:00,75.64,127.67,7.48,10.52,8.98,61.97,1.84,1.53,29.07,29.61,86.38,0.63,NA,0,0,76.71,NA,NA
02-10-2021 00:00,67.93,129.82,8.42,6.66,7.85,49.92,1.94,1.6,34,30.33,80.04,0.7,NA,0,0,73.74,NA,NA
03-10-2021 00:00,45.31,115.6,7.51,5.89,6.62,48.78,1.93,1.42,25.12,30.2,75.39,0.73,NA,0,0,71.94,NA,NA
04-10-2021 00:00,49.2,129.52,10.32,4.19,9.68,41.81,1.78,1,19.5,30.9,68.28,0.62,NA,0,0,77.41,NA,NA
05-10-2021 00:00,51.39,139.32,3.53,5.03,4.98,16.11,2.59,0.48,24.63,29.81,72.49,0.71,NA,0,0,73.19,NA,NA
06-10-2021 00:00,58.68,123.5,5,6.04,4.01,18.91,1.2,0.51,18.94,29.37,79.12,0.84,NA,0,0,71.64,NA,NA
07-10-2021 00:00,95.94,168.87,3.97,4.97,5.56,21.55,1.3,0.57,27.34,28.92,75.39,0.73,NA,0,0,65.23,NA,NA
08-10-2021 00:00,100.34,262.45,3.51,5.54,4.98,20.44,1.06,0.77,22.15,29.25,65.63,0.68,NA,0,0,66.49,NA,NA
09-10-2021 00:00,106.24,361.48,3.53,6.07,5.32,20.76,1.93,0.98,18.9,29.61,57.58,0.65,NA,0,0,65.87,NA,NA
10-10-2021 00:00,103.14,311.49,3.8,5.79,9.19,27.01,2.6,1.12,17.56,29.67,56.09,0.65,NA,0,0,66.01,NA,NA
11-10-2021 00:00,106.45,324.98,6.22,7.63,14.68,25.16,1.92,0.95,21.77,29.83,56.02,0.6,NA,0,0,65.74,NA,NA
12-10-2021 00:00,102.05,281.22,6.43,5.64,13.89,21.97,1.66,0.89,35.44,29.8,53.76,0.69,NA,0,0,59.8,NA,NA
13-10-2021 00:00,86.75,257.4,6,4.02,11.97,22.01,1.21,0.57,55.19,28.23,48.94,0.92,NA,0,0,65.83,NA,NA
14-10-2021 00:00,92.92,257.3,4.31,5.72,15.46,18.57,1,0.66,50.67,26.67,47.65,0.85,NA,0,0,66.62,NA,NA
15-10-2021 00:00,129.2,379.87,3.68,6.32,15.37,17.98,1.42,1.09,53.98,26.39,52.64,0.6,NA,0,0,61.8,NA,NA
16-10-2021 00:00,182.98,386.02,4.12,5.89,8.44,18.66,1.72,1.68,48.12,28.04,61.4,0.54,NA,0,0,55.54,NA,NA
17-10-2021 00:00,135.61,192.05,6.45,4.92,11.85,18.78,1.63,1.18,16.44,25.86,86.13,0.77,NA,0.43,40.5,43.16,NA,NA
18-10-2021 00:00,24.78,40.86,5.67,5.85,13.61,17.6,0.91,0.44,9.08,22.29,98.67,0.85,NA,0.77,73.5,35.28,NA,NA
19-10-2021 00:00,72.72,113.08,6.19,4.18,13.3,18.73,0.99,0.58,34.33,24.34,88.87,0.9,NA,0,0,62.09,NA,NA
20-10-2021 00:00,112.97,266.71,7.02,5,15,23.03,1.9,1.09,48.58,25.02,77.55,0.65,NA,0,0,56.5,NA,NA
21-10-2021 00:00,81.39,325.95,7.79,5.04,13.8,25.4,3.75,1.43,25.67,24.63,55.56,0.67,NA,0,0,57.71,NA,NA
22-10-2021 00:00,79.73,255.5,8.92,5.02,12,29.03,3.48,1,27.41,25.62,54.11,0.61,NA,0,0,53.64,NA,NA
23-10-2021 00:00,52.01,177.77,6.33,3.43,11.08,24.79,3.48,0.69,45,25.62,57.86,0.77,NA,0,0,53.35,NA,NA
24-10-2021 00:00,32.09,123.5,3.99,2.02,10.05,20.96,3.15,0.51,52.28,23.99,71.91,0.87,NA,0.17,16,59.54,NA,NA
25-10-2021 00:00,30.36,70.05,3.91,2.02,10.08,21.01,3.42,0.5,40.52,22.21,80.24,0.79,NA,0,0,53.64,NA,NA
26-10-2021 00:00,81.34,225.44,5.51,3.53,12.48,22.94,39.88,0.96,38.54,21.83,74.43,0.67,NA,0,0,51.33,NA,NA
27-10-2021 00:00,86.2,222.35,6.89,4.99,14.93,24.96,20.47,1.11,38.99,21.95,66.48,0.67,NA,0,0,51.09,NA,NA
28-10-2021 00:00,123.9,291.32,5.63,5.99,12.67,25.95,7.42,1.43,32.39,20.92,69.97,0.59,NA,0,0,47.92,NA,NA
29-10-2021 00:00,134.63,282.79,3.01,8.07,9.97,28.03,4.72,1.83,29.71,22.27,60.64,0.6,NA,0.04,4,48.5,NA,NA
30-10-2021 00:00,124.44,242.78,3,7.98,10.01,27.94,2.88,1.54,20.78,22.37,54.07,0.71,NA,0,0,46.73,NA,NA
31-10-2021 00:00,131.49,298.09,2.98,8.03,10.09,27.99,3.05,1.44,25.06,22.51,56.95,0.64,NA,0,0,44.88,NA,NA
01-11-2021 00:00,108.96,235.85,4.33,6.29,8.74,28.48,3.03,1.27,47.04,23.21,47.84,0.8,NA,0,0,47.41,NA,NA
02-11-2021 00:00,174.18,320,5.93,4.06,6.97,28.8,3.84,1.03,69.76,22.94,54.39,0.92,NA,0,0,48.44,NA,NA
03-11-2021 00:00,200.31,347.26,7.99,7.94,7.77,29.42,4.32,1.16,55.91,22.98,60.18,0.72,NA,0,0,41.22,NA,NA
04-11-2021 00:00,424.03,549.37,13.04,21.02,11.85,30.99,6.44,2.57,39.77,21.44,79.72,0.6,NA,0,0,43.42,NA,NA
05-11-2021 00:00,542.86,635.18,9,27.05,19.01,37.02,5.98,2.46,34.69,20.45,83.05,0.54,NA,0,0,42.67,NA,NA
06-11-2021 00:00,418.42,546.45,6.33,20.13,13.16,30.14,6.15,2.2,41.89,20.84,62.78,0.59,NA,0,0,43.39,NA,NA
07-11-2021 00:00,210.97,325.17,4.01,13.98,7.97,24.01,6.07,2.13,44.55,20.62,61.58,0.58,NA,0,0,37.7,NA,NA
08-11-2021 00:00,198.79,339.04,3,11.94,5.91,20.92,6.52,2.22,40.74,20.98,60.59,0.6,NA,0,0,38.94,NA,NA
09-11-2021 00:00,188.09,332.33,1.99,10.03,4,17.99,6.28,1.8,42.89,21.17,57.07,0.64,NA,0,0,45.31,NA,NA
10-11-2021 00:00,223.14,371.65,1.99,10,3.99,18.05,7.01,2.98,37.57,20.89,67.26,0.54,NA,0,0,42.28,NA,NA
11-11-2021 00:00,259.83,473.86,1.99,10,3.99,17.96,7.76,3.97,12.22,19.44,79.78,0.49,NA,0,0,35.73,NA,NA
12-11-2021 00:00,377.31,563.22,2.01,10.04,3.97,17.98,8.51,3.99,13.43,19.32,80.8,0.54,NA,0,0,45.92,NA,NA
13-11-2021 00:00,242.34,437.44,2,9.98,4,18.04,4.68,2.99,35.83,19.52,63.41,0.6,NA,0,0,53.39,NA,NA
14-11-2021 00:00,170.28,366.47,2.75,11.49,5.43,20.18,5.18,2.72,41.18,18.8,58.51,0.54,NA,0,0,43.76,NA,NA
15-11-2021 00:00,206.21,371.91,5.2,15.1,6.72,25.11,6.64,2.76,30.08,18.54,65.33,0.56,NA,0,0,39.32,NA,NA
16-11-2021 00:00,198.89,355.4,7.86,17.74,3.95,28.14,4.51,2.08,21.61,17.78,65.14,0.53,NA,0,0,25.89,NA,NA
17-11-2021 00:00,231.53,406.55,7.98,18.1,3.89,27.99,3.64,2.63,32.4,18.48,64.55,0.54,NA,0,0,36.37,NA,NA
18-11-2021 00:00,166.18,284.21,7.95,16.47,4.41,26.61,3.46,2.47,32.07,19.06,71.47,0.51,NA,0,0,34.67,NA,NA
19-11-2021 00:00,194.96,316.93,8.02,13.99,5.01,24.03,3.1,1.95,33.1,19.11,68.4,0.56,NA,0,0,39.45,NA,NA
20-11-2021 00:00,201.55,346.86,8.03,13.95,4.92,24.01,3.26,2.32,36.6,19.86,61.31,0.57,NA,0,0,27.74,NA,NA
21-11-2021 00:00,170.8,262.37,7.99,14.06,5.02,24.05,2.94,2.25,38.95,19.67,57.12,0.67,NA,0,0,33.91,NA,NA
22-11-2021 00:00,146.53,269.28,7.96,14.02,5.01,24.06,2.74,0.86,43.35,19.56,41.05,0.95,NA,0,0,39.81,NA,NA
23-11-2021 00:00,231.87,334.24,7.97,14.04,5.05,23.95,2.6,1.68,42.41,18.17,52.19,0.58,NA,0,0,34.15,NA,NA
24-11-2021 00:00,180.82,540.37,7.96,14,5.01,24.01,3.27,1.95,22.84,18.34,59.28,0.55,NA,0,0,31.76,NA,NA
25-11-2021 00:00,218.18,426.01,7.98,13.99,4.99,24.13,2.85,1.83,59.1,19.12,64.22,0.71,NA,0,0,33.91,NA,NA
26-11-2021 00:00,269.92,418.36,8.02,14.01,5.03,23.9,3.68,3.46,40.35,18.61,77.7,0.51,NA,0,0,32.42,NA,NA
27-11-2021 00:00,175.49,271.38,8.03,13.92,5.02,23.97,2.85,2.14,38.76,18.8,73.32,0.61,NA,0,0,33.51,NA,NA
28-11-2021 00:00,246.75,357.49,8,13.99,4.99,23.96,2.38,1.94,35.28,19.29,81.05,0.57,NA,0,0,30.78,NA,NA
29-11-2021 00:00,237,362.85,10.32,17.4,5.84,27.44,3.1,2.5,32.43,18.4,74.06,0.59,NA,0,0,29.79,NA,NA
30-11-2021 00:00,209.7,342.7,16.06,26,7.95,35.98,3.33,1.97,35.44,17.77,68.07,0.63,NA,0,0,32.97,NA,NA
01-12-2021 00:00,205.42,350.61,16.04,25.97,8.02,36.28,3.8,3.17,10,17.76,75.94,0.52,NA,0,0,27.86,NA,NA
02-12-2021 00:00,201.95,278.68,14.6,24.66,6.25,33.62,2.31,1.56,10.32,16.38,93.31,0.61,NA,0.08,8,24.27,NA,NA
03-12-2021 00:00,171.77,270.99,12.06,21.82,3.01,29.86,2.26,1.46,19.23,16.78,87.78,0.58,NA,0,0,31.28,NA,NA
04-12-2021 00:00,266.73,436.58,13.35,23.41,3.91,31.87,3.48,2.7,19.59,17.41,82.5,0.56,NA,0,0,31.58,NA,NA
05-12-2021 00:00,135.53,234.96,16.01,25.98,6.01,35.82,2.65,2.08,18.39,18.56,83.18,0.53,NA,0.02,1.5,38.81,NA,NA
06-12-2021 00:00,123.61,166.93,15.93,26.06,5.99,35.86,1.86,1.75,20.53,18.92,86.33,0.67,NA,0,0,33.22,NA,NA
07-12-2021 00:00,89.28,121.11,16.11,25.98,6.02,35.97,1.54,1.04,29.62,17.73,75.53,0.73,NA,0,0,32.51,NA,NA
08-12-2021 00:00,118.59,198.85,15.83,25.8,6.01,35.86,1.51,1.1,36.79,16.51,71.71,0.66,NA,0,0,32.7,NA,NA
09-12-2021 00:00,123.01,208.11,16.11,25.92,6.01,35.97,2.24,1.68,27.58,16.1,74.03,0.58,NA,0,0,33.26,NA,NA
10-12-2021 00:00,151.46,228.47,15.97,25.89,6.01,35.98,1.73,1.18,32.04,16,73.62,0.61,NA,0,0,31.48,NA,NA
11-12-2021 00:00,128.47,218.78,16.11,25.92,5.99,35.88,1.94,1.59,30.9,15.31,65.13,0.56,NA,0,0,30.3,NA,NA
12-12-2021 00:00,148.89,213.12,16.02,25.93,6,35.84,2.56,2.28,26.89,15.25,70.02,0.52,NA,0,0,34,NA,NA
13-12-2021 00:00,189.93,350.13,16.02,26.05,6,36.01,5.17,2.16,21.14,14.48,76.3,0.52,NA,0,0,35.19,NA,NA
14-12-2021 00:00,226.81,355.57,15.99,25.96,6.03,35.97,2.91,2.51,22.62,14.68,84.62,0.55,NA,0,0,31.32,NA,NA
15-12-2021 00:00,172.3,286.91,15.85,26.12,5.96,35.96,2.96,2.73,24.88,15.21,75.85,0.61,NA,0,0,32.89,NA,NA
16-12-2021 00:00,141.72,224.64,16.01,26.14,5.97,36.05,2.3,1.9,24.58,15.32,67.74,0.72,NA,0,0,33.56,NA,NA
17-12-2021 00:00,134.55,198.72,14.22,24.14,4.27,40.21,1.7,0.93,42.01,13.21,69.73,1.02,NA,0,0,37.96,NA,NA
18-12-2021 00:00,129.81,187.76,12.95,23,2.96,43.19,1.35,0.68,35.07,9.98,79.51,1.01,NA,0,0,26.3,NA,NA
19-12-2021 00:00,129.46,243.63,13.16,23.07,3,43.09,2.63,1.62,38.51,13.89,51.17,0.73,NA,0,0,23.39,NA,NA
20-12-2021 00:00,188.08,286.15,12.9,22.81,2.99,42.94,2.54,1.65,34.65,12.1,59.76,0.63,NA,0,0,30.9,NA,NA
21-12-2021 00:00,236.59,357.96,12.92,22.96,2.99,42.73,3.59,2.92,22.94,13,65.91,0.53,NA,0,0,30.24,NA,NA
22-12-2021 00:00,283.04,429.45,13.01,22.93,2.99,42.68,3.37,2.7,24.52,14.06,64.28,0.54,NA,0,0,29.91,NA,NA
23-12-2021 00:00,184.79,293.27,13.66,24.31,3.75,46.08,2.2,1.66,23.94,14.87,73.59,0.62,NA,0,0,30.68,NA,NA
24-12-2021 00:00,179.6,270.69,16.05,28.05,5.85,56.06,3.25,1.29,18.99,14.38,86.87,0.69,NA,0,0,29.62,NA,NA
