Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-07-24,13.312291666666667,22.863020833333334,3.891666666666667,9.884583333333333,13.7759375,5.3471875,4.6007291666666665,0.31114583333333334,19.931875,0.2509375,0.509375,,,0.05635416666666667,0.261875,27.008125000000003,70.37989583333334,3.4502083333333338,217.46666666666667,0.0,0.0,93.61177083333332,711.3104166666667,1.4455208333333334
2023-07-25,9.661458333333334,17.018541666666668,4.039375000000001,8.809479166666668,12.848333333333334,5.0546875,6.1378125,0.24927083333333333,18.77375,0.20802083333333332,0.49666666666666665,,,0.056249999999999994,0.27572916666666664,26.376041666666666,74.63989583333334,3.127916666666667,206.89104166666667,0.0,0.0,78.99677083333333,711.8025000000001,1.3462500000000002
2023-07-26,7.912291666666667,14.219166666666666,3.6454166666666663,7.539791666666667,11.185208333333334,4.489895833333333,3.2817708333333333,0.15010416666666668,23.552187500000002,0.17072916666666668,0.4271875,,,0.0434375,0.1971875,26.662604166666668,70.11833333333333,3.7084375,217.53270833333332,0.0,0.0,103.06697916666667,713.4185416666666,1.6770833333333333
2023-07-27,6.814374999999999,12.462708333333333,3.0500000000000003,6.907708333333333,9.957812500000001,4.071458333333333,5.785625,0.1578125,26.216875,0.15177083333333333,0.3957291666666667,,,0.041041666666666664,0.1684375,28.259583333333335,57.05739583333334,4.061354166666667,221.72260416666666,0.0,0.0,182.025,714.9336458333333,1.9649999999999999
2023-07-28,12.192395833333334,21.0696875,2.2813541666666666,7.678333333333334,9.9603125,4.081875,4.668958333333333,0.13819444444444443,24.4490625,0.16937499999999997,0.3911458333333333,,,0.04468749999999999,0.16083333333333333,29.2296875,50.995625,3.376041666666667,219.48385416666667,0.0,0.0,175.69729166666664,713.7972916666666,1.66375
2023-07-29,9.764895833333334,17.184375,2.3440625,5.563020833333333,7.907395833333333,3.3753125,4.851354166666667,,28.53,0.1415625,0.33625,,,0.042083333333333334,0.14072916666666666,29.369583333333335,48.5990625,3.170833333333333,225.5215625,0.0,0.0,187.02375000000004,714.2157291666667,1.5557291666666666
2023-07-30,11.921041666666667,20.635833333333334,2.0776041666666667,6.886770833333333,8.964791666666667,3.764583333333333,5.798020833333333,,30.377395833333335,0.1778125,0.36562500000000003,,,0.03677083333333333,0.156875,29.752291666666665,46.71458333333334,2.5182291666666665,213.56322916666667,0.0,0.0,200.02666666666664,713.2285416666667,1.0741666666666667
2023-07-31,13.4625,18.614097222222224,2.519270833333333,7.861145833333333,10.380729166666667,4.186041666666667,5.937083333333334,0.391,30.245729166666667,0.2119791666666667,0.40125000000000005,,,0.0409375,0.1835416666666667,30.1015625,46.0353125,2.416354166666667,211.11791666666667,0.0,0.0,190.810625,711.6604166666667,1.0634375
2023-08-01,17.159375,29.019583333333333,2.7137499999999997,8.4753125,11.188854166666665,4.431979166666666,3.4140625,0.2440625,29.6903125,0.2096875,0.385,,,0.044583333333333336,0.18000000000000002,29.9675,45.83822916666667,3.5518750000000003,223.3665625,0.0,0.0,197.60395833333334,712.1101041666666,1.6775
2023-08-02,17.857812499999998,30.138229166666665,2.4066666666666667,8.430520833333334,10.836458333333333,4.393958333333333,7.490833333333334,0.27729166666666666,37.65083333333333,0.20302083333333332,0.39458333333333334,,,0.04489583333333333,0.17510416666666664,29.981458333333336,41.89145833333333,3.6757291666666667,225.65354166666668,0.0,0.0,207.13041666666666,714.2312499999999,1.8165624999999999
