Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,186.66,332.28,7.08,2.18,6.16,1.26,10.67,0.80,13.53,NA,NA,NA,NA,NA,NA,NA,78.27,0.30,NA,0.00,0.00,108.24,753.24,NA
2022-01-02 00:00:00,204.48,336.72,7.09,2.20,6.09,1.35,12.42,0.88,14.11,NA,NA,NA,NA,NA,NA,NA,78.01,0.30,NA,0.00,0.00,108.22,751.90,NA
2022-01-03 00:00:00,201.06,427.15,7.03,2.45,6.10,1.52,13.82,0.80,14.48,NA,NA,NA,NA,NA,NA,NA,75.92,0.30,NA,0.00,0.00,108.33,749.98,NA
2022-01-04 00:00:00,165.03,372.24,6.66,2.92,6.38,1.59,16.07,0.87,13.93,NA,NA,NA,NA,NA,NA,NA,68.95,0.30,NA,0.00,0.00,108.73,749.17,NA
2022-01-05 00:00:00,229.48,366.46,6.52,1.12,5.35,1.47,18.45,0.88,11.47,NA,NA,NA,NA,NA,NA,NA,88.86,0.30,NA,0.00,0.00,108.24,748.39,NA
2022-01-06 00:00:00,80.98,128.08,6.34,0.30,3.99,2.10,7.74,0.87,12.61,NA,NA,NA,NA,NA,NA,NA,88.55,0.30,NA,0.00,0.00,108.62,748.33,NA
2022-01-07 00:00:00,46.66,84.69,6.42,NA,3.72,2.07,9.90,0.88,11.97,NA,NA,NA,NA,NA,NA,NA,91.00,0.30,NA,0.00,0.00,109.43,748.19,NA
2022-01-08 00:00:00,34.50,50.33,6.90,1.00,4.28,1.93,12.00,0.87,13.32,NA,NA,NA,NA,NA,NA,NA,95.66,0.30,NA,0.00,0.00,108.78,747.55,NA
2022-01-09 00:00:00,34.55,49.96,6.80,NA,4.12,1.58,14.70,0.87,14.13,NA,NA,NA,NA,NA,NA,NA,95.46,0.30,NA,0.00,0.00,108.93,746.72,NA
2022-01-10 00:00:00,67.08,117.65,6.44,NA,4.55,1.35,16.95,0.88,13.03,NA,NA,NA,NA,NA,NA,NA,87.47,0.30,NA,0.00,0.00,108.84,749.43,NA
2022-01-11 00:00:00,74.85,136.55,6.41,1.20,4.69,1.33,17.05,0.87,12.78,NA,NA,NA,NA,NA,NA,NA,85.94,0.30,NA,0.00,0.00,108.82,749.41,NA
2022-01-12 00:00:00,76.64,147.98,6.58,0.82,4.95,1.27,16.76,0.87,12.77,NA,NA,NA,NA,NA,NA,NA,85.10,0.30,NA,0.00,0.00,108.82,749.06,NA
2022-01-13 00:00:00,180.35,314.61,13.33,22.09,12.94,8.19,22.98,0.90,14.64,NA,NA,NA,NA,NA,NA,NA,92.28,0.30,NA,0.00,0.00,108.10,749.34,NA
2022-01-14 00:00:00,142.28,261.21,3.09,10.03,7.33,16.20,12.67,0.87,17.07,NA,NA,NA,NA,NA,NA,NA,93.24,0.30,NA,0.00,0.00,108.58,750.35,NA
2022-01-15 00:00:00,102.54,176.80,2.63,4.16,3.79,13.35,16.28,0.83,17.08,NA,NA,NA,NA,NA,NA,NA,90.25,0.30,NA,0.00,0.00,109.01,751.91,NA
2022-01-16 00:00:00,121.45,211.21,3.06,4.34,3.92,12.71,17.70,0.87,17.04,NA,NA,NA,NA,NA,NA,NA,86.15,0.30,NA,0.00,0.00,109.51,752.44,NA
2022-01-17 00:00:00,128.93,228.17,2.52,1.70,2.07,12.94,18.86,0.89,17.13,NA,NA,NA,NA,NA,NA,NA,88.58,0.30,NA,0.00,0.00,109.12,753.09,NA
2022-01-18 00:00:00,145.39,260.36,2.71,1.30,2.17,11.97,18.85,0.85,17.14,NA,NA,NA,NA,NA,NA,NA,86.53,0.30,NA,0.00,0.00,109.48,750.91,NA
2022-01-19 00:00:00,149.86,286.77,3.25,3.29,3.69,12.02,21.96,0.90,17.09,NA,NA,NA,NA,NA,NA,NA,87.06,0.30,NA,0.00,0.00,109.47,748.08,NA
2022-01-20 00:00:00,144.68,274.73,2.81,3.15,1.95,12.25,22.44,0.88,17.08,NA,NA,NA,NA,NA,NA,NA,92.47,0.30,NA,0.00,0.00,109.39,744.08,NA
2022-01-21 00:00:00,136.90,258.48,2.97,26.68,10.78,15.04,21.07,0.81,17.87,NA,NA,NA,NA,NA,NA,NA,90.67,1.41,209.10,0.00,0.00,186.62,744.08,NA
2022-01-22 00:00:00,94.16,141.34,3.50,22.82,15.08,21.71,21.66,0.87,20.10,NA,NA,NA,NA,NA,NA,NA,92.10,3.50,234.00,0.00,0.00,NA,740.17,NA
2022-01-23 00:00:00,84.40,129.78,3.67,18.02,12.45,18.48,22.23,0.86,20.02,NA,NA,NA,NA,NA,NA,NA,92.14,3.50,234.00,0.00,0.00,NA,742.25,NA
